sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000005,0.0,0.1,0.7,23.62457656860352,26.437885284423828
912000000005,0.0,0.1,0.8,22.01353454589844,27.551671981811523
912000000005,0.0,0.1,0.9,18.8327865600586,27.27660751342773
912000000005,0.0,0.1,1.0,15.578920364379885,28.73718643188477
912000000005,0.0,0.2,0.0,27.118986129760746,26.124589920043945
912000000005,0.0,0.2,0.1,27.057950973510746,26.24114227294922
912000000005,0.0,0.2,0.2,26.93403434753418,26.12888526916504
912000000005,0.0,0.2,0.3,26.67214012145996,25.561147689819336
912000000005,0.0,0.2,0.4,26.49801254272461,25.808950424194336
912000000005,0.0,0.2,0.5,26.19255256652832,26.420360565185547
912000000005,0.0,0.2,0.6,25.839570999145508,26.60605239868164
912000000005,0.0,0.2,0.7,23.62950897216797,26.78285789489746
912000000005,0.0,0.2,0.8,21.948814392089844,26.92863273620605
912000000005,0.0,0.2,0.9,18.774219512939453,26.57681655883789
912000000005,0.0,0.2,1.0,15.580955505371094,28.091651916503903
912000000005,0.0,0.3,0.0,26.88736152648925,25.632339477539062
912000000005,0.0,0.3,0.1,26.821910858154297,25.387590408325195
912000000005,0.0,0.3,0.2,26.64340209960937,25.87040138244629
912000000005,0.0,0.3,0.3,26.39330291748047,25.49783515930176
912000000005,0.0,0.3,0.4,26.13437843322754,25.933712005615234
912000000005,0.0,0.3,0.5,25.796405792236328,26.39066505432129
912000000005,0.0,0.3,0.6,25.53968620300293,26.548545837402344
912000000005,0.0,0.3,0.7,23.503604888916016,26.39117813110352
912000000005,0.0,0.3,0.8,21.7364501953125,26.92250633239746
912000000005,0.0,0.3,0.9,18.685029983520508,26.1826286315918
912000000005,0.0,0.3,1.0,15.557403564453123,27.78905868530273
912000000005,0.0,0.4,0.0,26.68184280395508,25.57947540283203
912000000005,0.0,0.4,0.1,26.627588272094727,25.48464012145996
912000000005,0.0,0.4,0.2,26.46780204772949,26.13205909729004
912000000005,0.0,0.4,0.3,26.2087459564209,25.34509658813477
912000000005,0.0,0.4,0.4,25.859901428222656,25.90455436706543
912000000005,0.0,0.4,0.5,25.372390747070312,26.702606201171875
912000000005,0.0,0.4,0.6,25.296571731567383,26.66901588439941
912000000005,0.0,0.4,0.7,23.120641708374023,26.554500579833984
912000000005,0.0,0.4,0.8,21.534183502197266,26.30075454711914
912000000005,0.0,0.4,0.9,18.51055145263672,25.08480262756348
912000000005,0.0,0.4,1.0,15.531493186950684,28.65657424926757
912000000005,0.0,0.5,0.0,26.27411460876465,26.36957550048828
912000000005,0.0,0.5,0.1,26.239601135253903,26.598190307617188
912000000005,0.0,0.5,0.2,26.100629806518555,26.61938667297364
912000000005,0.0,0.5,0.3,25.918514251708984,26.516855239868164
912000000005,0.0,0.5,0.4,25.537841796875,25.943681716918945
912000000005,0.0,0.5,0.5,25.06878089904785,26.39484405517578
912000000005,0.0,0.5,0.6,24.69220924377441,26.76937484741211
912000000005,0.0,0.5,0.7,22.760047912597656,25.962146759033203
912000000005,0.0,0.5,0.8,21.15774345397949,25.57098197937012
912000000005,0.0,0.5,0.9,18.265819549560547,26.95318984985352
912000000005,0.0,0.5,1.0,15.4548921585083,26.865896224975582
912000000005,0.0,0.6,0.0,25.92830276489257,26.48029899597168
912000000005,0.0,0.6,0.1,25.90258026123047,26.072040557861328
912000000005,0.0,0.6,0.2,25.82554244995117,26.616958618164062
912000000005,0.0,0.6,0.3,25.63954734802246,26.30228042602539
912000000005,0.0,0.6,0.4,25.27297782897949,26.926118850708008
912000000005,0.0,0.6,0.5,24.90843391418457,26.14106750488281
912000000005,0.0,0.6,0.6,24.20079231262207,25.52292251586914
912000000005,0.0,0.6,0.7,22.24131965637207,26.0863037109375
912000000005,0.0,0.6,0.8,20.90109634399414,26.19052505493164
912000000005,0.0,0.6,0.9,17.940101623535156,28.28510475158692
912000000005,0.0,0.6,1.0,15.336759567260742,29.534698486328125
912000000005,0.0,0.7,0.0,23.60728073120117,26.43824577331543
912000000005,0.0,0.7,0.1,23.58623695373535,26.614749908447266
912000000005,0.0,0.7,0.2,23.567346572875977,26.99117088317871
912000000005,0.0,0.7,0.3,23.41757202148437,26.383649826049805
