sample_id,category,t_start,t_end,t_delta,psnr,clip_similarity_target_image_edit_part,cell_path
00000045,annotation_images,0.9,0.2,0.0,15.966415405273438,24.862041473388672,/00000045/cells/t_start_0p9__t_end_0p2.jpg
00000045,annotation_images,0.9,0.3,0.0,15.292091369628906,22.311214447021484,/00000045/cells/t_start_0p9__t_end_0p3.jpg
00000045,annotation_images,0.9,0.4,0.0,14.474114418029785,22.321292877197266,/00000045/cells/t_start_0p9__t_end_0p4.jpg
00000045,annotation_images,0.9,0.5,0.0,13.505559921264648,22.936569213867188,/00000045/cells/t_start_0p9__t_end_0p5.jpg
00000045,annotation_images,0.9,0.6,0.0,12.779239654541016,23.27573585510254,/00000045/cells/t_start_0p9__t_end_0p6.jpg
00000045,annotation_images,0.9,0.7,0.0,12.115464210510254,23.509180068969727,/00000045/cells/t_start_0p9__t_end_0p7.jpg
00000045,annotation_images,0.9,0.8,0.0,11.619710922241211,24.101661682128906,/00000045/cells/t_start_0p9__t_end_0p8.jpg
00000045,annotation_images,0.9,0.9,0.0,10.773832321166992,25.228696823120117,/00000045/cells/t_start_0p9__t_end_0p9.jpg
00000045,annotation_images,0.9,1.0,0.0,10.570026397705078,24.744707107543945,/00000045/cells/t_start_0p9__t_end_1p0.jpg
00000045,annotation_images,1.0,0.0,0.0,15.027771949768066,24.644176483154297,/00000045/cells/t_start_1p0__t_end_0p0.jpg
00000045,annotation_images,1.0,0.1,0.0,15.334478378295898,25.50702476501465,/00000045/cells/t_start_1p0__t_end_0p1.jpg
00000045,annotation_images,1.0,0.2,0.0,15.134782791137695,23.062379837036133,/00000045/cells/t_start_1p0__t_end_0p2.jpg
00000045,annotation_images,1.0,0.3,0.0,14.594015121459961,21.36838722229004,/00000045/cells/t_start_1p0__t_end_0p3.jpg
00000045,annotation_images,1.0,0.4,0.0,13.862485885620117,20.22820472717285,/00000045/cells/t_start_1p0__t_end_0p4.jpg
00000045,annotation_images,1.0,0.5,0.0,13.13318157196045,21.700712203979492,/00000045/cells/t_start_1p0__t_end_0p5.jpg
00000045,annotation_images,1.0,0.6,0.0,12.752223014831543,23.66176414489746,/00000045/cells/t_start_1p0__t_end_0p6.jpg
00000045,annotation_images,1.0,0.7,0.0,11.99726676940918,24.11409568786621,/00000045/cells/t_start_1p0__t_end_0p7.jpg
00000045,annotation_images,1.0,0.8,0.0,11.64342975616455,24.084428787231445,/00000045/cells/t_start_1p0__t_end_0p8.jpg
00000045,annotation_images,1.0,0.9,0.0,10.829587936401367,24.74232292175293,/00000045/cells/t_start_1p0__t_end_0p9.jpg
00000045,annotation_images,1.0,1.0,0.0,10.58961296081543,24.788074493408203,/00000045/cells/t_start_1p0__t_end_1p0.jpg
00000046,annotation_images,0.0,0.0,0.0,28.484888076782227,22.74241065979004,/00000046/cells/t_start_0p0__t_end_0p0.jpg
00000046,annotation_images,0.0,0.1,0.0,26.630767822265625,22.64823341369629,/00000046/cells/t_start_0p0__t_end_0p1.jpg
00000046,annotation_images,0.0,0.2,0.0,25.480770111083984,22.908157348632812,/00000046/cells/t_start_0p0__t_end_0p2.jpg
00000046,annotation_images,0.0,0.3,0.0,24.49144172668457,23.27248191833496,/00000046/cells/t_start_0p0__t_end_0p3.jpg
00000046,annotation_images,0.0,0.4,0.0,23.39796257019043,24.374094009399414,/00000046/cells/t_start_0p0__t_end_0p4.jpg
00000046,annotation_images,0.0,0.5,0.0,22.13237953186035,24.684234619140625,/00000046/cells/t_start_0p0__t_end_0p5.jpg
00000046,annotation_images,0.0,0.6,0.0,20.48631477355957,24.05563735961914,/00000046/cells/t_start_0p0__t_end_0p6.jpg
00000046,annotation_images,0.0,0.7,0.0,18.70177459716797,26.855009078979492,/00000046/cells/t_start_0p0__t_end_0p7.jpg
00000046,annotation_images,0.0,0.8,0.0,17.06743621826172,27.92619514465332,/00000046/cells/t_start_0p0__t_end_0p8.jpg
00000046,annotation_images,0.0,0.9,0.0,14.091926574707031,28.4245662689209,/00000046/cells/t_start_0p0__t_end_0p9.jpg
00000046,annotation_images,0.0,1.0,0.0,12.818937301635742,25.32634735107422,/00000046/cells/t_start_0p0__t_end_1p0.jpg
00000046,annotation_images,0.1,0.0,0.0,28.459022521972656,23.782730102539062,/00000046/cells/t_start_0p1__t_end_0p0.jpg
00000046,annotation_images,0.1,0.1,0.0,26.560169219970703,23.074119567871094,/00000046/cells/t_start_0p1__t_end_0p1.jpg
00000046,annotation_images,0.1,0.2,0.0,25.435077667236328,22.677793502807617,/00000046/cells/t_start_0p1__t_end_0p2.jpg
00000046,annotation_images,0.1,0.3,0.0,24.452112197875977,23.353548049926758,/00000046/cells/t_start_0p1__t_end_0p3.jpg
00000046,annotation_images,0.1,0.4,0.0,23.373119354248047,24.35186767578125,/00000046/cells/t_start_0p1__t_end_0p4.jpg
00000046,annotation_images,0.1,0.5,0.0,22.116790771484375,24.69925308227539,/00000046/cells/t_start_0p1__t_end_0p5.jpg
00000046,annotation_images,0.1,0.6,0.0,20.489904403686523,24.17418098449707,/00000046/cells/t_start_0p1__t_end_0p6.jpg
00000046,annotation_images,0.1,0.7,0.0,18.702268600463867,26.938825607299805,/00000046/cells/t_start_0p1__t_end_0p7.jpg
00000046,annotation_images,0.1,0.8,0.0,17.06475830078125,27.865474700927734,/00000046/cells/t_start_0p1__t_end_0p8.jpg
00000046,annotation_images,0.1,0.9,0.0,14.08720874786377,28.349584579467773,/00000046/cells/t_start_0p1__t_end_0p9.jpg
00000046,annotation_images,0.1,1.0,0.0,12.825090408325195,25.345733642578125,/00000046/cells/t_start_0p1__t_end_1p0.jpg
00000046,annotation_images,0.2,0.0,0.0,28.420795440673828,23.635278701782227,/00000046/cells/t_start_0p2__t_end_0p0.jpg
00000046,annotation_images,0.2,0.1,0.0,26.51578712463379,22.842496871948242,/00000046/cells/t_start_0p2__t_end_0p1.jpg
00000046,annotation_images,0.2,0.2,0.0,25.367887496948242,23.577728271484375,/00000046/cells/t_start_0p2__t_end_0p2.jpg
00000046,annotation_images,0.2,0.3,0.0,24.379560470581055,23.462261199951172,/00000046/cells/t_start_0p2__t_end_0p3.jpg
00000046,annotation_images,0.2,0.4,0.0,23.340147018432617,24.371294021606445,/00000046/cells/t_start_0p2__t_end_0p4.jpg
00000046,annotation_images,0.2,0.5,0.0,22.118558883666992,24.876169204711914,/00000046/cells/t_start_0p2__t_end_0p5.jpg
00000046,annotation_images,0.2,0.6,0.0,20.5158634185791,24.427051544189453,/00000046/cells/t_start_0p2__t_end_0p6.jpg
00000046,annotation_images,0.2,0.7,0.0,18.712831497192383,26.939868927001953,/00000046/cells/t_start_0p2__t_end_0p7.jpg
00000046,annotation_images,0.2,0.8,0.0,17.06520652770996,28.184663772583008,/00000046/cells/t_start_0p2__t_end_0p8.jpg
00000046,annotation_images,0.2,0.9,0.0,14.0891695022583,28.39385223388672,/00000046/cells/t_start_0p2__t_end_0p9.jpg
00000046,annotation_images,0.2,1.0,0.0,12.825958251953125,25.38735580444336,/00000046/cells/t_start_0p2__t_end_1p0.jpg
00000046,annotation_images,0.3,0.0,0.0,28.277854919433594,25.575214385986328,/00000046/cells/t_start_0p3__t_end_0p0.jpg
00000046,annotation_images,0.3,0.1,0.0,26.453720092773438,22.90045928955078,/00000046/cells/t_start_0p3__t_end_0p1.jpg
00000046,annotation_images,0.3,0.2,0.0,25.302534103393555,22.740346908569336,/00000046/cells/t_start_0p3__t_end_0p2.jpg
00000046,annotation_images,0.3,0.3,0.0,24.187122344970703,23.261579513549805,/00000046/cells/t_start_0p3__t_end_0p3.jpg
00000046,annotation_images,0.3,0.4,0.0,23.20701789855957,23.74327850341797,/00000046/cells/t_start_0p3__t_end_0p4.jpg
00000046,annotation_images,0.3,0.5,0.0,22.106143951416016,24.40435218811035,/00000046/cells/t_start_0p3__t_end_0p5.jpg
00000046,annotation_images,0.3,0.6,0.0,20.57452964782715,24.25020980834961,/00000046/cells/t_start_0p3__t_end_0p6.jpg
00000046,annotation_images,0.3,0.7,0.0,18.753055572509766,27.4239501953125,/00000046/cells/t_start_0p3__t_end_0p7.jpg
00000046,annotation_images,0.3,0.8,0.0,17.08010482788086,27.996450424194336,/00000046/cells/t_start_0p3__t_end_0p8.jpg
00000046,annotation_images,0.3,0.9,0.0,14.092035293579102,28.354948043823242,/00000046/cells/t_start_0p3__t_end_0p9.jpg
00000046,annotation_images,0.3,1.0,0.0,12.824997901916504,25.13516616821289,/00000046/cells/t_start_0p3__t_end_1p0.jpg
00000046,annotation_images,0.4,0.0,0.0,28.00481414794922,25.686519622802734,/00000046/cells/t_start_0p4__t_end_0p0.jpg
00000046,annotation_images,0.4,0.1,0.0,26.280061721801758,23.091083526611328,/00000046/cells/t_start_0p4__t_end_0p1.jpg
00000046,annotation_images,0.4,0.2,0.0,25.141077041625977,23.06607437133789,/00000046/cells/t_start_0p4__t_end_0p2.jpg
00000046,annotation_images,0.4,0.3,0.0,24.013839721679688,23.299070358276367,/00000046/cells/t_start_0p4__t_end_0p3.jpg
00000046,annotation_images,0.4,0.4,0.0,23.032299041748047,23.711904525756836,/00000046/cells/t_start_0p4__t_end_0p4.jpg
00000046,annotation_images,0.4,0.5,0.0,21.967134475708008,24.111291885375977,/00000046/cells/t_start_0p4__t_end_0p5.jpg
00000046,annotation_images,0.4,0.6,0.0,20.56540298461914,23.951316833496094,/00000046/cells/t_start_0p4__t_end_0p6.jpg
00000046,annotation_images,0.4,0.7,0.0,18.796308517456055,26.217031478881836,/00000046/cells/t_start_0p4__t_end_0p7.jpg
00000046,annotation_images,0.4,0.8,0.0,17.110477447509766,27.979272842407227,/00000046/cells/t_start_0p4__t_end_0p8.jpg
00000046,annotation_images,0.4,0.9,0.0,14.101888656616211,28.49591064453125,/00000046/cells/t_start_0p4__t_end_0p9.jpg
00000046,annotation_images,0.4,1.0,0.0,12.844467163085938,25.359874725341797,/00000046/cells/t_start_0p4__t_end_1p0.jpg
00000046,annotation_images,0.5,0.0,0.0,27.370868682861328,22.81540870666504,/00000046/cells/t_start_0p5__t_end_0p0.jpg
00000046,annotation_images,0.5,0.1,0.0,25.98142433166504,22.794395446777344,/00000046/cells/t_start_0p5__t_end_0p1.jpg
00000046,annotation_images,0.5,0.2,0.0,24.931320190429688,23.167558670043945,/00000046/cells/t_start_0p5__t_end_0p2.jpg
00000046,annotation_images,0.5,0.3,0.0,23.95310401916504,23.68490982055664,/00000046/cells/t_start_0p5__t_end_0p3.jpg
00000046,annotation_images,0.5,0.4,0.0,22.907245635986328,23.653030395507812,/00000046/cells/t_start_0p5__t_end_0p4.jpg
00000046,annotation_images,0.5,0.5,0.0,21.868831634521484,23.77861213684082,/00000046/cells/t_start_0p5__t_end_0p5.jpg
00000046,annotation_images,0.5,0.6,0.0,20.581037521362305,23.646169662475586,/00000046/cells/t_start_0p5__t_end_0p6.jpg
00000046,annotation_images,0.5,0.7,0.0,18.847545623779297,26.139175415039062,/00000046/cells/t_start_0p5__t_end_0p7.jpg
00000046,annotation_images,0.5,0.8,0.0,17.18056869506836,27.752368927001953,/00000046/cells/t_start_0p5__t_end_0p8.jpg
00000046,annotation_images,0.5,0.9,0.0,14.143376350402832,29.162200927734375,/00000046/cells/t_start_0p5__t_end_0p9.jpg
00000046,annotation_images,0.5,1.0,0.0,12.868452072143555,25.337366104125977,/00000046/cells/t_start_0p5__t_end_1p0.jpg
00000046,annotation_images,0.6,0.0,0.0,26.22077178955078,24.9491024017334,/00000046/cells/t_start_0p6__t_end_0p0.jpg
00000046,annotation_images,0.6,0.1,0.0,25.268203735351562,21.436250686645508,/00000046/cells/t_start_0p6__t_end_0p1.jpg
00000046,annotation_images,0.6,0.2,0.0,24.470237731933594,21.297475814819336,/00000046/cells/t_start_0p6__t_end_0p2.jpg
00000046,annotation_images,0.6,0.3,0.0,23.646316528320312,21.811594009399414,/00000046/cells/t_start_0p6__t_end_0p3.jpg
00000046,annotation_images,0.6,0.4,0.0,22.597461700439453,22.171072006225586,/00000046/cells/t_start_0p6__t_end_0p4.jpg
00000046,annotation_images,0.6,0.5,0.0,21.49875259399414,22.634357452392578,/00000046/cells/t_start_0p6__t_end_0p5.jpg
00000046,annotation_images,0.6,0.6,0.0,20.298784255981445,23.25287628173828,/00000046/cells/t_start_0p6__t_end_0p6.jpg
00000046,annotation_images,0.6,0.7,0.0,18.8171443939209,24.90169334411621,/00000046/cells/t_start_0p6__t_end_0p7.jpg
00000046,annotation_images,0.6,0.8,0.0,17.163131713867188,27.991497039794922,/00000046/cells/t_start_0p6__t_end_0p8.jpg
00000046,annotation_images,0.6,0.9,0.0,14.118953704833984,28.364521026611328,/00000046/cells/t_start_0p6__t_end_0p9.jpg
00000046,annotation_images,0.6,1.0,0.0,12.849864959716797,24.250715255737305,/00000046/cells/t_start_0p6__t_end_1p0.jpg
00000046,annotation_images,0.7,0.0,0.0,24.000871658325195,26.19451332092285,/00000046/cells/t_start_0p7__t_end_0p0.jpg
00000046,annotation_images,0.7,0.1,0.0,23.60263442993164,22.415019989013672,/00000046/cells/t_start_0p7__t_end_0p1.jpg
00000046,annotation_images,0.7,0.2,0.0,23.113887786865234,21.781494140625,/00000046/cells/t_start_0p7__t_end_0p2.jpg
00000046,annotation_images,0.7,0.3,0.0,22.498228073120117,22.018840789794922,/00000046/cells/t_start_0p7__t_end_0p3.jpg
00000046,annotation_images,0.7,0.4,0.0,21.690448760986328,22.38282585144043,/00000046/cells/t_start_0p7__t_end_0p4.jpg
00000046,annotation_images,0.7,0.5,0.0,20.64466667175293,22.106985092163086,/00000046/cells/t_start_0p7__t_end_0p5.jpg
00000046,annotation_images,0.7,0.6,0.0,19.30788230895996,23.076608657836914,/00000046/cells/t_start_0p7__t_end_0p6.jpg
00000046,annotation_images,0.7,0.7,0.0,18.20163917541504,26.985496520996094,/00000046/cells/t_start_0p7__t_end_0p7.jpg
00000046,annotation_images,0.7,0.8,0.0,16.84554672241211,28.536754608154297,/00000046/cells/t_start_0p7__t_end_0p8.jpg
00000046,annotation_images,0.7,0.9,0.0,13.916436195373535,29.563777923583984,/00000046/cells/t_start_0p7__t_end_0p9.jpg
00000046,annotation_images,0.7,1.0,0.0,12.792755126953125,24.98100471496582,/00000046/cells/t_start_0p7__t_end_1p0.jpg
00000046,annotation_images,0.8,0.0,0.0,22.268383026123047,23.018962860107422,/00000046/cells/t_start_0p8__t_end_0p0.jpg
00000046,annotation_images,0.8,0.1,0.0,22.05792999267578,23.15964126586914,/00000046/cells/t_start_0p8__t_end_0p1.jpg
00000046,annotation_images,0.8,0.2,0.0,21.788536071777344,22.28924560546875,/00000046/cells/t_start_0p8__t_end_0p2.jpg
00000046,annotation_images,0.8,0.3,0.0,21.407855987548828,23.047670364379883,/00000046/cells/t_start_0p8__t_end_0p3.jpg
00000046,annotation_images,0.8,0.4,0.0,20.843469619750977,22.937055587768555,/00000046/cells/t_start_0p8__t_end_0p4.jpg
00000046,annotation_images,0.8,0.5,0.0,19.963417053222656,24.315921783447266,/00000046/cells/t_start_0p8__t_end_0p5.jpg
00000046,annotation_images,0.8,0.6,0.0,18.905654907226562,24.3666934967041,/00000046/cells/t_start_0p8__t_end_0p6.jpg
00000046,annotation_images,0.8,0.7,0.0,17.861446380615234,27.932409286499023,/00000046/cells/t_start_0p8__t_end_0p7.jpg
00000046,annotation_images,0.8,0.8,0.0,16.595382690429688,28.884687423706055,/00000046/cells/t_start_0p8__t_end_0p8.jpg
00000046,annotation_images,0.8,0.9,0.0,13.842144966125488,29.80058479309082,/00000046/cells/t_start_0p8__t_end_0p9.jpg
00000046,annotation_images,0.8,1.0,0.0,12.915746688842773,25.96440315246582,/00000046/cells/t_start_0p8__t_end_1p0.jpg
00000046,annotation_images,0.9,0.0,0.0,21.24456787109375,25.39033317565918,/00000046/cells/t_start_0p9__t_end_0p0.jpg
00000046,annotation_images,0.9,0.1,0.0,21.370622634887695,22.458478927612305,/00000046/cells/t_start_0p9__t_end_0p1.jpg
00000046,annotation_images,0.9,0.2,0.0,21.23138427734375,21.83910369873047,/00000046/cells/t_start_0p9__t_end_0p2.jpg
00000046,annotation_images,0.9,0.3,0.0,21.015052795410156,22.484582901000977,/00000046/cells/t_start_0p9__t_end_0p3.jpg
00000046,annotation_images,0.9,0.4,0.0,20.665191650390625,23.88970375061035,/00000046/cells/t_start_0p9__t_end_0p4.jpg
00000046,annotation_images,0.9,0.5,0.0,19.93208122253418,23.775318145751953,/00000046/cells/t_start_0p9__t_end_0p5.jpg
00000046,annotation_images,0.9,0.6,0.0,19.1702880859375,24.518386840820312,/00000046/cells/t_start_0p9__t_end_0p6.jpg
00000046,annotation_images,0.9,0.7,0.0,18.412132263183594,26.443798065185547,/00000046/cells/t_start_0p9__t_end_0p7.jpg
00000046,annotation_images,0.9,0.8,0.0,17.129318237304688,27.356287002563477,/00000046/cells/t_start_0p9__t_end_0p8.jpg
00000046,annotation_images,0.9,0.9,0.0,14.413095474243164,29.04520606994629,/00000046/cells/t_start_0p9__t_end_0p9.jpg
00000046,annotation_images,0.9,1.0,0.0,13.144453048706055,24.996540069580078,/00000046/cells/t_start_0p9__t_end_1p0.jpg
00000046,annotation_images,1.0,0.0,0.0,20.375072479248047,24.215078353881836,/00000046/cells/t_start_1p0__t_end_0p0.jpg
00000046,annotation_images,1.0,0.1,0.0,20.446945190429688,22.55868911743164,/00000046/cells/t_start_1p0__t_end_0p1.jpg
00000046,annotation_images,1.0,0.2,0.0,20.332374572753906,21.031614303588867,/00000046/cells/t_start_1p0__t_end_0p2.jpg
00000046,annotation_images,1.0,0.3,0.0,20.21165657043457,20.907329559326172,/00000046/cells/t_start_1p0__t_end_0p3.jpg
00000046,annotation_images,1.0,0.4,0.0,20.08879852294922,20.947050094604492,/00000046/cells/t_start_1p0__t_end_0p4.jpg
00000046,annotation_images,1.0,0.5,0.0,19.884521484375,24.58588218688965,/00000046/cells/t_start_1p0__t_end_0p5.jpg
00000046,annotation_images,1.0,0.6,0.0,19.50401496887207,24.131877899169922,/00000046/cells/t_start_1p0__t_end_0p6.jpg
00000046,annotation_images,1.0,0.7,0.0,18.72361183166504,25.946544647216797,/00000046/cells/t_start_1p0__t_end_0p7.jpg
00000046,annotation_images,1.0,0.8,0.0,17.280879974365234,26.8129825592041,/00000046/cells/t_start_1p0__t_end_0p8.jpg
00000046,annotation_images,1.0,0.9,0.0,14.411696434020996,28.312877655029297,/00000046/cells/t_start_1p0__t_end_0p9.jpg
00000046,annotation_images,1.0,1.0,0.0,13.291378021240234,22.575050354003906,/00000046/cells/t_start_1p0__t_end_1p0.jpg
00000047,annotation_images,0.0,0.0,0.0,30.497167587280273,15.974554061889648,/00000047/cells/t_start_0p0__t_end_0p0.jpg
00000047,annotation_images,0.0,0.1,0.0,26.033849716186523,15.21582317352295,/00000047/cells/t_start_0p0__t_end_0p1.jpg
00000047,annotation_images,0.0,0.2,0.0,23.791385650634766,16.512004852294922,/00000047/cells/t_start_0p0__t_end_0p2.jpg
00000047,annotation_images,0.0,0.3,0.0,21.761672973632812,16.107637405395508,/00000047/cells/t_start_0p0__t_end_0p3.jpg
00000047,annotation_images,0.0,0.4,0.0,20.465795516967773,15.824251174926758,/00000047/cells/t_start_0p0__t_end_0p4.jpg
00000047,annotation_images,0.0,0.5,0.0,18.578889846801758,19.284664154052734,/00000047/cells/t_start_0p0__t_end_0p5.jpg
00000047,annotation_images,0.0,0.6,0.0,16.96254539489746,22.861268997192383,/00000047/cells/t_start_0p0__t_end_0p6.jpg
00000047,annotation_images,0.0,0.7,0.0,15.141374588012695,26.542905807495117,/00000047/cells/t_start_0p0__t_end_0p7.jpg
00000047,annotation_images,0.0,0.8,0.0,12.706090927124023,25.363704681396484,/00000047/cells/t_start_0p0__t_end_0p8.jpg
00000047,annotation_images,0.0,0.9,0.0,11.089516639709473,25.50166893005371,/00000047/cells/t_start_0p0__t_end_0p9.jpg
00000047,annotation_images,0.0,1.0,0.0,10.719056129455566,24.931827545166016,/00000047/cells/t_start_0p0__t_end_1p0.jpg
00000047,annotation_images,0.1,0.0,0.0,30.3950138092041,15.971165657043457,/00000047/cells/t_start_0p1__t_end_0p0.jpg
00000047,annotation_images,0.1,0.1,0.0,25.959365844726562,15.160426139831543,/00000047/cells/t_start_0p1__t_end_0p1.jpg
00000047,annotation_images,0.1,0.2,0.0,23.77376365661621,16.530704498291016,/00000047/cells/t_start_0p1__t_end_0p2.jpg
00000047,annotation_images,0.1,0.3,0.0,21.751625061035156,15.862838745117188,/00000047/cells/t_start_0p1__t_end_0p3.jpg
00000047,annotation_images,0.1,0.4,0.0,20.43281364440918,16.299867630004883,/00000047/cells/t_start_0p1__t_end_0p4.jpg
00000047,annotation_images,0.1,0.5,0.0,18.568422317504883,19.645387649536133,/00000047/cells/t_start_0p1__t_end_0p5.jpg
00000047,annotation_images,0.1,0.6,0.0,16.96162986755371,22.970155715942383,/00000047/cells/t_start_0p1__t_end_0p6.jpg
00000047,annotation_images,0.1,0.7,0.0,15.136856079101562,26.411998748779297,/00000047/cells/t_start_0p1__t_end_0p7.jpg
00000047,annotation_images,0.1,0.8,0.0,12.712909698486328,25.43856430053711,/00000047/cells/t_start_0p1__t_end_0p8.jpg
00000047,annotation_images,0.1,0.9,0.0,11.091652870178223,25.56452751159668,/00000047/cells/t_start_0p1__t_end_0p9.jpg
00000047,annotation_images,0.1,1.0,0.0,10.718984603881836,24.9335880279541,/00000047/cells/t_start_0p1__t_end_1p0.jpg
00000047,annotation_images,0.2,0.0,0.0,29.81304359436035,15.58566665649414,/00000047/cells/t_start_0p2__t_end_0p0.jpg
00000047,annotation_images,0.2,0.1,0.0,25.7364501953125,15.412017822265625,/00000047/cells/t_start_0p2__t_end_0p1.jpg
00000047,annotation_images,0.2,0.2,0.0,23.574432373046875,16.89699935913086,/00000047/cells/t_start_0p2__t_end_0p2.jpg
00000047,annotation_images,0.2,0.3,0.0,21.708250045776367,16.172998428344727,/00000047/cells/t_start_0p2__t_end_0p3.jpg
00000047,annotation_images,0.2,0.4,0.0,20.296354293823242,16.451644897460938,/00000047/cells/t_start_0p2__t_end_0p4.jpg
00000047,annotation_images,0.2,0.5,0.0,18.526376724243164,19.79404640197754,/00000047/cells/t_start_0p2__t_end_0p5.jpg
00000047,annotation_images,0.2,0.6,0.0,16.92825698852539,22.98945426940918,/00000047/cells/t_start_0p2__t_end_0p6.jpg
00000047,annotation_images,0.2,0.7,0.0,15.138267517089844,26.68313980102539,/00000047/cells/t_start_0p2__t_end_0p7.jpg
00000047,annotation_images,0.2,0.8,0.0,12.717127799987793,25.46942901611328,/00000047/cells/t_start_0p2__t_end_0p8.jpg
00000047,annotation_images,0.2,0.9,0.0,11.096390724182129,25.58027458190918,/00000047/cells/t_start_0p2__t_end_0p9.jpg
00000047,annotation_images,0.2,1.0,0.0,10.71646499633789,24.863576889038086,/00000047/cells/t_start_0p2__t_end_1p0.jpg
00000047,annotation_images,0.3,0.0,0.0,28.74990463256836,15.955084800720215,/00000047/cells/t_start_0p3__t_end_0p0.jpg
00000047,annotation_images,0.3,0.1,0.0,25.44631576538086,15.803393363952637,/00000047/cells/t_start_0p3__t_end_0p1.jpg
00000047,annotation_images,0.3,0.2,0.0,23.364564895629883,16.430557250976562,/00000047/cells/t_start_0p3__t_end_0p2.jpg
00000047,annotation_images,0.3,0.3,0.0,21.55544662475586,16.13763999938965,/00000047/cells/t_start_0p3__t_end_0p3.jpg
00000047,annotation_images,0.3,0.4,0.0,20.248130798339844,17.474306106567383,/00000047/cells/t_start_0p3__t_end_0p4.jpg
00000047,annotation_images,0.3,0.5,0.0,18.540952682495117,20.429906845092773,/00000047/cells/t_start_0p3__t_end_0p5.jpg
00000047,annotation_images,0.3,0.6,0.0,16.934383392333984,22.820703506469727,/00000047/cells/t_start_0p3__t_end_0p6.jpg
00000047,annotation_images,0.3,0.7,0.0,15.053779602050781,26.455337524414062,/00000047/cells/t_start_0p3__t_end_0p7.jpg
00000047,annotation_images,0.3,0.8,0.0,12.784465789794922,25.196834564208984,/00000047/cells/t_start_0p3__t_end_0p8.jpg
00000047,annotation_images,0.3,0.9,0.0,11.109436988830566,25.480609893798828,/00000047/cells/t_start_0p3__t_end_0p9.jpg
00000047,annotation_images,0.3,1.0,0.0,10.725975036621094,24.80499267578125,/00000047/cells/t_start_0p3__t_end_1p0.jpg
00000047,annotation_images,0.4,0.0,0.0,25.640869140625,16.734127044677734,/00000047/cells/t_start_0p4__t_end_0p0.jpg
00000047,annotation_images,0.4,0.1,0.0,24.224660873413086,18.01124382019043,/00000047/cells/t_start_0p4__t_end_0p1.jpg
00000047,annotation_images,0.4,0.2,0.0,22.624799728393555,17.89048957824707,/00000047/cells/t_start_0p4__t_end_0p2.jpg
00000047,annotation_images,0.4,0.3,0.0,21.00796127319336,18.433338165283203,/00000047/cells/t_start_0p4__t_end_0p3.jpg
00000047,annotation_images,0.4,0.4,0.0,19.742034912109375,18.568689346313477,/00000047/cells/t_start_0p4__t_end_0p4.jpg
00000047,annotation_images,0.4,0.5,0.0,18.17081642150879,21.60553550720215,/00000047/cells/t_start_0p4__t_end_0p5.jpg
00000047,annotation_images,0.4,0.6,0.0,16.74422264099121,24.373641967773438,/00000047/cells/t_start_0p4__t_end_0p6.jpg
00000047,annotation_images,0.4,0.7,0.0,14.980670928955078,27.57145118713379,/00000047/cells/t_start_0p4__t_end_0p7.jpg
00000047,annotation_images,0.4,0.8,0.0,12.934256553649902,25.78599739074707,/00000047/cells/t_start_0p4__t_end_0p8.jpg
00000047,annotation_images,0.4,0.9,0.0,11.143857955932617,25.761478424072266,/00000047/cells/t_start_0p4__t_end_0p9.jpg
00000047,annotation_images,0.4,1.0,0.0,10.72537612915039,24.778715133666992,/00000047/cells/t_start_0p4__t_end_1p0.jpg
00000047,annotation_images,0.5,0.0,0.0,22.724864959716797,20.444225311279297,/00000047/cells/t_start_0p5__t_end_0p0.jpg
00000047,annotation_images,0.5,0.1,0.0,22.373191833496094,19.586849212646484,/00000047/cells/t_start_0p5__t_end_0p1.jpg
00000047,annotation_images,0.5,0.2,0.0,21.227523803710938,19.931053161621094,/00000047/cells/t_start_0p5__t_end_0p2.jpg
00000047,annotation_images,0.5,0.3,0.0,19.95768165588379,19.641965866088867,/00000047/cells/t_start_0p5__t_end_0p3.jpg
00000047,annotation_images,0.5,0.4,0.0,18.570966720581055,20.256393432617188,/00000047/cells/t_start_0p5__t_end_0p4.jpg
00000047,annotation_images,0.5,0.5,0.0,17.461381912231445,20.54553985595703,/00000047/cells/t_start_0p5__t_end_0p5.jpg
00000047,annotation_images,0.5,0.6,0.0,16.453266143798828,23.83657455444336,/00000047/cells/t_start_0p5__t_end_0p6.jpg
00000047,annotation_images,0.5,0.7,0.0,14.805978775024414,27.475431442260742,/00000047/cells/t_start_0p5__t_end_0p7.jpg
00000047,annotation_images,0.5,0.8,0.0,12.88491153717041,25.636709213256836,/00000047/cells/t_start_0p5__t_end_0p8.jpg
00000047,annotation_images,0.5,0.9,0.0,11.158632278442383,25.90169334411621,/00000047/cells/t_start_0p5__t_end_0p9.jpg
00000047,annotation_images,0.5,1.0,0.0,10.718997955322266,24.683679580688477,/00000047/cells/t_start_0p5__t_end_1p0.jpg
00000047,annotation_images,0.6,0.0,0.0,20.844100952148438,23.39546012878418,/00000047/cells/t_start_0p6__t_end_0p0.jpg
00000047,annotation_images,0.6,0.1,0.0,21.076662063598633,23.039403915405273,/00000047/cells/t_start_0p6__t_end_0p1.jpg
00000047,annotation_images,0.6,0.2,0.0,20.337297439575195,23.299394607543945,/00000047/cells/t_start_0p6__t_end_0p2.jpg
00000047,annotation_images,0.6,0.3,0.0,19.36165428161621,24.51033592224121,/00000047/cells/t_start_0p6__t_end_0p3.jpg
