sample_id,t_delta,t_start,t_end,psnr,clip_similarity_target_image,combined_quality_score
921000000006,0.0,0.0,0.0,24.65357780456543,25.853744506835938,0.5082511390235621
921000000007,0.0,0.0,0.0,29.72187805175781,23.7646427154541,0.5743245245762525
921000000008,0.0,0.0,0.0,31.320451736450195,26.139375686645508,0.6518854666467297
921000000009,0.0,0.0,0.0,26.74586296081543,29.19427490234375,0.6141111333841314
922000000000,0.0,0.0,0.0,29.22779655456543,17.032739639282227,0.43820730243686123
922000000001,0.0,0.0,0.0,24.18779182434082,19.311145782470703,0.37626033937527337
922000000002,0.0,0.0,0.0,32.26038360595703,23.32053565979004,0.618678230749772
922000000003,0.0,0.0,0.0,28.602087020874023,20.887163162231445,0.49729518089807667
922000000004,0.0,0.0,0.0,25.605810165405277,20.54324531555176,0.4287118073645736
922000000005,0.0,0.0,0.0,28.87574958801269,26.17691421508789,0.6018758386534778
922000000006,0.0,0.0,0.0,31.6121826171875,18.25885009765625,0.5105925676570294
922000000007,0.0,0.0,0.0,30.61311149597168,24.287296295166016,0.6025839594846154
922000000008,0.0,0.0,0.0,29.021249771118164,22.17388343811035,0.5300482219025814
922000000009,0.0,0.0,0.0,29.169233322143555,19.748241424560547,0.4877649987350329
923000000000,0.0,0.0,0.0,28.910053253173828,25.379653930664062,0.5876808150709596
923000000001,0.0,0.0,0.0,32.384803771972656,17.984100341796875,0.5214823036349396
923000000002,0.0,0.0,0.0,26.298519134521484,24.09444808959961,0.5094787981783827
923000000003,0.0,0.0,0.0,29.78350830078125,22.059627532958984,0.5437238000712801
923000000004,0.0,0.0,0.0,29.53862190246582,25.33631896972656,0.5999092359743775
923000000005,0.0,0.0,0.0,30.19955062866211,22.227413177490234,0.5554910782641052
923000000006,0.0,0.0,0.0,29.59522819519043,19.61992645263672,0.49420245054938117
923000000007,0.0,0.0,0.0,31.881946563720703,15.178123474121094,0.45858718638054896
923000000008,0.0,0.0,0.0,27.67803955078125,23.95738410949707,0.5355320532064396
923000000009,0.0,0.0,0.0,36.039432525634766,22.30199813842773,0.6780247680572813
924000000000,0.0,0.0,0.0,24.091228485107425,19.99384880065918,0.38702197472987454
924000000001,0.0,0.0,0.0,24.443416595458984,20.4809627532959,0.4034352686512881
924000000002,0.0,0.0,0.0,28.08253288269043,20.139629364013672,0.4725409994040053
924000000003,0.0,0.0,0.0,36.53610610961914,21.921539306640625,0.6812139339802525
924000000004,0.0,0.0,0.0,26.367351531982425,26.761707305908203,0.5607771113682383
924000000005,0.0,0.0,0.0,22.297584533691406,24.9509334564209,0.4424996572451558
924000000006,0.0,0.0,0.0,25.019689559936523,18.839210510253903,0.384692841786743
924000000007,0.0,0.0,0.0,24.586488723754883,24.441600799560547,0.4804562348125624
924000000008,0.0,0.0,0.0,24.507741928100582,18.76264762878418,0.372641776666684
924000000009,0.0,0.0,0.0,30.26606559753418,18.2376708984375,0.48227349639424927
