sample_id,t_delta,t_start,t_end,psnr,clip_similarity_target_image,combined_score
822000000001,0.0,0.3,0.0,27.883583068847656,27.45228385925293,0.6190443058437242
822000000002,0.0,0.3,0.0,30.721105575561523,20.80033493041992,0.5586506356309218
822000000003,0.0,0.3,0.0,23.47356986999512,19.46079063415528,0.4350351865969406
822000000004,0.0,0.3,0.0,28.313640594482425,27.61104202270508,0.6275811780823544
822000000005,0.0,0.3,0.0,24.4309310913086,25.06328010559082,0.5336129363579698
822000000006,0.0,0.3,0.0,29.66837310791016,16.75189781188965,0.4822721739995969
822000000007,0.0,0.3,0.0,34.508113861083984,21.957380294799805,0.6301720824562779
822000000008,0.0,0.3,0.0,28.39628219604492,13.652674674987791,0.41715657045345844
822000000009,0.0,0.3,0.0,22.91729736328125,24.346473693847656,0.5011706807490599
823000000000,0.0,0.3,0.0,26.88670921325684,28.786151885986328,0.6250554083782234
823000000001,0.0,0.3,0.0,22.13202476501465,25.278074264526367,0.5040998166180861
823000000002,0.0,0.3,0.0,35.59560012817383,26.69011878967285,0.7174196380128346
823000000003,0.0,0.3,0.0,31.773324966430664,17.775476455688477,0.5277937861530023
823000000004,0.0,0.3,0.0,28.978132247924805,20.73150062561035,0.5327622716267303
823000000005,0.0,0.3,0.0,19.88865852355957,22.57938003540039,0.43121120111164646
823000000006,0.0,0.3,0.0,37.07582473754883,24.299022674560547,0.7022712577309242
823000000007,0.0,0.3,0.0,32.31720352172852,22.119314193725582,0.6013970321393441
823000000008,0.0,0.3,0.0,34.90802001953125,18.58106803894043,0.584689081582075
823000000009,0.0,0.3,0.0,27.640832901000977,26.65752220153809,0.6035358405818705
824000000000,0.0,0.3,0.0,30.321245193481445,17.8927059173584,0.5088725499636433
824000000001,0.0,0.3,0.0,30.951377868652344,15.83108615875244,0.4866014174372145
824000000002,0.0,0.3,0.0,22.10562896728516,22.61365509033203,0.46333215998773514
824000000003,0.0,0.3,0.0,17.922088623046875,17.87648582458496,0.33188534869522535
824000000004,0.0,0.3,0.0,21.634361267089844,21.125394821166992,0.4340532082267377
824000000005,0.0,0.3,0.0,30.564735412597656,23.62929344177246,0.5993074339739637
824000000006,0.0,0.3,0.0,25.396818161010746,24.511505126953125,0.539016319651856
824000000007,0.0,0.3,0.0,23.614086151123047,16.86471939086914,0.39768286906924144
824000000008,0.0,0.3,0.0,27.742578506469727,15.563241958618164,0.43680182668167455
824000000009,0.0,0.3,0.0,26.41004180908203,22.748090744018555,0.5267265413442399
911000000000,0.0,0.3,0.0,24.21802520751953,28.452985763549805,0.5819645334500649
911000000001,0.0,0.3,0.0,38.414493560791016,20.53130340576172,0.6642361073472571
911000000002,0.0,0.3,0.0,26.16153335571289,23.54059791564941,0.5351982812699005
911000000003,0.0,0.3,0.0,25.37873649597168,26.469951629638672,0.568447751189554
911000000004,0.0,0.3,0.0,29.89482307434082,25.79783821105957,0.6226324705407618
911000000005,0.0,0.3,0.0,22.21567916870117,29.24439239501953,0.565419860545914
911000000006,0.0,0.3,0.0,27.335384368896484,32.29545974731445,0.6846504967590017
911000000007,0.0,0.3,0.0,31.290027618408203,22.594032287597656,0.5939518714449418
911000000008,0.0,0.3,0.0,23.30217361450196,32.552040100097656,0.6310495394026598
911000000009,0.0,0.3,0.0,27.942874908447266,24.48643493652344,0.5749285264328694
912000000000,0.0,0.3,0.0,23.95723533630371,24.424962997436523,0.5171841325438099
912000000001,0.0,0.3,0.0,24.93197059631348,27.311742782592773,0.5748405928819655
912000000002,0.0,0.3,0.0,24.743528366088867,22.53486442565918,0.4997391412186504
912000000003,0.0,0.3,0.0,24.042495727539062,19.58555603027344,0.44503621471152816
912000000004,0.0,0.3,0.0,25.642383575439453,25.00472640991211,0.5499936970734094
912000000005,0.0,0.3,0.0,26.88918113708496,27.56987571716309,0.6066524412029807
912000000006,0.0,0.3,0.0,24.059803009033203,26.575422286987305,0.5512461640454552
912000000007,0.0,0.3,0.0,33.04477310180664,23.232629776000977,0.6286453943310036
912000000008,0.0,0.3,0.0,27.67698860168457,18.026123046875,0.47320306416379565
912000000009,0.0,0.3,0.0,23.39584732055664,22.91999244689941,0.486367258272392
913000000000,0.0,0.3,0.0,22.79752922058105,21.78197860717773,0.4605868710675935
913000000001,0.0,0.3,0.0,38.91737365722656,29.766828536987305,0.8114107419553176
913000000002,0.0,0.3,0.0,29.94619369506836,28.620100021362305,0.6661489495855691
913000000003,0.0,0.3,0.0,26.00833511352539,22.604013442993164,0.5188163456839096
913000000004,0.0,0.3,0.0,32.674564361572266,21.75726318359375,0.6010024297932257
913000000005,0.0,0.3,0.0,27.17255592346192,26.63382911682129,0.596501702949312
913000000006,0.0,0.3,0.0,28.904247283935547,27.628803253173828,0.6362691160123732
913000000007,0.0,0.3,0.0,31.055469512939453,24.187877655029297,0.6147703924689327
913000000008,0.0,0.3,0.0,29.440305709838867,28.16121864318848,0.6519814334379259
913000000009,0.0,0.3,0.0,23.96961212158203,22.071292877197266,0.48167996865937274
914000000000,0.0,0.3,0.0,30.09528350830078,33.093048095703125,0.7360820128987897
914000000001,0.0,0.3,0.0,27.247243881225582,22.286102294921875,0.5316567335573181
914000000002,0.0,0.3,0.0,23.769819259643555,25.48271942138672,0.5305477616343452
914000000003,0.0,0.3,0.0,29.82968139648437,25.63680076599121,0.6192626658054933
914000000004,0.0,0.3,0.0,23.47976493835449,29.26734733581543,0.5837865064373833
914000000005,0.0,0.3,0.0,24.042081832885746,19.313060760498047,0.44089940852021586
914000000006,0.0,0.3,0.0,24.91178703308105,20.3786563873291,0.4694504014658686
914000000007,0.0,0.3,0.0,31.0167293548584,24.3891544342041,0.6172694445368481
914000000008,0.0,0.3,0.0,32.9679069519043,22.31521224975586,0.613642081711707
914000000009,0.0,0.3,0.0,33.059112548828125,33.48399353027344,0.7842558825687784
921000000000,0.0,0.3,0.0,24.51536750793457,20.90207862854004,0.47173456523616897
921000000001,0.0,0.3,0.0,31.60101318359375,23.089534759521484,0.6058963492018946
921000000002,0.0,0.3,0.0,26.74708747863769,31.71117401123047,0.6674072252836216
921000000003,0.0,0.3,0.0,30.09687614440918,27.67702293395996,0.654000195758475
921000000004,0.0,0.3,0.0,32.1728401184082,18.026826858520508,0.5372989551350601
921000000005,0.0,0.3,0.0,24.02207946777344,21.060014724731445,0.4670973295308435
921000000006,0.0,0.3,0.0,24.562419891357425,26.18133354187012,0.5524364073415051
921000000007,0.0,0.3,0.0,29.24110984802246,23.56029319763184,0.5793940637102549
921000000008,0.0,0.3,0.0,31.07013511657715,26.04885673522949,0.6431910509054619
921000000009,0.0,0.3,0.0,26.643518447875977,29.201635360717773,0.6278874376143608
922000000000,0.0,0.3,0.0,28.437891006469727,17.109188079833984,0.4701488722092356
922000000001,0.0,0.3,0.0,23.6367130279541,19.43531990051269,0.4369745533732371
922000000002,0.0,0.3,0.0,30.93827438354492,24.875110626220703,0.6235180022679574
922000000003,0.0,0.3,0.0,28.03141021728516,20.74297332763672,0.5194413317161519
922000000004,0.0,0.3,0.0,25.052881240844727,22.140758514404297,0.49817428091596877
922000000005,0.0,0.3,0.0,28.67565155029297,26.288434982299805,0.6126912600935466
922000000006,0.0,0.3,0.0,31.298185348510746,18.12217330932617,0.5262767721807866
922000000007,0.0,0.3,0.0,30.13870048522949,24.39226722717285,0.6048009451489036
922000000008,0.0,0.3,0.0,27.228321075439453,22.714994430541992,0.5378888151324819
922000000009,0.0,0.3,0.0,28.54939651489257,19.848966598510746,0.513272122244445
923000000000,0.0,0.3,0.0,28.509485244750977,25.683393478393555,0.6011505169457823
923000000001,0.0,0.3,0.0,31.89933586120605,17.798852920532227,0.529944360148457
923000000002,0.0,0.3,0.0,26.133413314819336,23.8617000579834,0.5396652145984238
923000000003,0.0,0.3,0.0,29.43084716796875,22.18431282043457,0.5612393895197136
923000000004,0.0,0.3,0.0,29.117828369140625,25.510486602783203,0.6072008321518945
923000000005,0.0,0.3,0.0,29.7823486328125,22.38343620300293,0.569268418677548
923000000006,0.0,0.3,0.0,29.388505935668945,20.20539665222168,0.530636360832198
923000000007,0.0,0.3,0.0,31.410287857055664,15.263774871826172,0.48454267324694206
923000000008,0.0,0.3,0.0,27.58976554870605,23.873584747314453,0.5606046645136613
923000000009,0.0,0.3,0.0,35.24307632446289,23.049665451049805,0.657207013180589
924000000000,0.0,0.3,0.0,24.02802085876465,20.201461791992188,0.454166741447467
924000000001,0.0,0.3,0.0,24.21921157836914,21.12010765075684,0.4708182918851839
924000000002,0.0,0.3,0.0,27.961301803588867,20.125782012939453,0.5090856409903863
924000000003,0.0,0.3,0.0,36.31986999511719,21.910160064697266,0.6552815624554822
924000000004,0.0,0.3,0.0,26.229049682617188,26.753711700439453,0.5848700471919621
924000000005,0.0,0.3,0.0,22.214794158935547,25.06049346923828,0.501981208945723
924000000006,0.0,0.3,0.0,24.69384765625,18.76549530029297,0.4418890273839142
924000000007,0.0,0.3,0.0,24.50517845153809,24.927806854248047,0.532617566693255
924000000008,0.0,0.3,0.0,24.45664024353028,19.0074462890625,0.44217567025862153
924000000009,0.0,0.3,0.0,29.62079429626465,18.711509704589844,0.5113008111175148
0,0.0,0.3,0.3,20.383045196533203,23.59472274780273,0.4536504790320112
1,0.0,0.3,0.3,21.702787399291992,24.67854881286621,0.48889280023626913
2,0.0,0.3,0.3,20.811622619628903,24.03695297241211,0.46646356310338943
3,0.0,0.3,0.3,20.88633155822754,31.39140892028809,0.5790187495948251
4,0.0,0.3,0.3,22.57319641113281,23.21725273132324,0.4791472774156421
5,0.0,0.3,0.3,22.922014236450195,20.4835262298584,0.44267736068579633
6,0.0,0.3,0.3,23.785112380981445,28.60722923278809,0.5781319256494483
7,0.0,0.3,0.3,22.00528717041016,28.5738468170166,0.5522556985889382
8,0.0,0.3,0.3,22.21297836303711,23.47481918334961,0.47791721308623086
9,0.0,0.3,0.3,22.709630966186523,26.47683906555176,0.5305059275812907
10,0.0,0.3,0.3,21.803815841674805,34.54683303833008,0.6399316652026239
11,0.0,0.3,0.3,24.032133102416992,20.23702049255371,0.4547644126033017
12,0.0,0.3,0.3,17.201107025146484,20.388153076171875,0.35968401201999933
13,0.0,0.3,0.3,21.9067440032959,20.617305755615234,0.4302334307966489
14,0.0,0.3,0.3,25.767200469970703,21.33135223388672,0.49608616514036197
15,0.0,0.3,0.3,21.959232330322266,14.630803108215332,0.3402289126344522
16,0.0,0.3,0.3,20.40356636047364,24.689712524414062,0.4705425491461558
17,0.0,0.3,0.3,19.8748722076416,19.176834106445312,0.3794336123684245
18,0.0,0.3,0.3,22.16238021850586,22.12896728515625,0.45679345907127766
19,0.0,0.3,0.3,17.72965431213379,25.85444450378418,0.45008461739066286
20,0.0,0.3,0.3,20.655481338500977,20.41399383544922,0.4093154381637332
21,0.0,0.3,0.3,19.62991714477539,28.35721969604492,0.5151124886067722
22,0.0,0.3,0.3,15.666739463806152,18.67491340637207,0.3118407275840961
23,0.0,0.3,0.3,21.30978202819824,27.5166072845459,0.526314480385432
24,0.0,0.3,0.3,20.17107009887696,25.61262893676757,0.4812194774375165
25,0.0,0.3,0.3,20.18512725830078,25.25593376159668,0.47601251310301085
26,0.0,0.3,0.3,21.34187698364257,16.005603790283203,0.3522703070388724
27,0.0,0.3,0.3,20.12682342529297,19.866857528686523,0.3934854473611432
28,0.0,0.3,0.3,24.33728408813477,24.00358009338379,0.5162134855531304
29,0.0,0.3,0.3,21.98421096801757,18.503368377685547,0.39929132308213705
30,0.0,0.3,0.3,18.395544052124023,19.77323341369629,0.36738797007098517
31,0.0,0.3,0.3,23.99530792236328,20.7155818939209,0.461494272197546
32,0.0,0.3,0.3,21.206531524658203,17.84364128112793,0.3782048783774064
33,0.0,0.3,0.3,23.132640838623047,33.15827560424805,0.6378232272535245
34,0.0,0.3,0.3,18.01350975036621,23.552621841430664,0.4192361762566472
35,0.0,0.3,0.3,20.24327087402344,23.919836044311523,0.4565866659075306
36,0.0,0.3,0.3,23.318952560424805,11.8561372756958,0.3175480812802945
37,0.0,0.3,0.3,20.17884826660156,23.041603088378903,0.442354747850341
38,0.0,0.3,0.3,21.46719551086425,26.7608699798584,0.5171016600499718
39,0.0,0.3,0.3,18.300905227661133,25.06294250488281,0.44622858368755036
40,0.0,0.3,0.3,22.67197227478028,25.07474136352539,0.5087139551987153
41,0.0,0.3,0.3,19.980318069458008,20.77548217773437,0.4051714591809601
42,0.0,0.3,0.3,24.94112968444824,27.613445281982425,0.5795448242324759
43,0.0,0.3,0.3,23.939037322998047,22.7998046875,0.4922880594789304
44,0.0,0.3,0.3,18.501495361328125,23.056196212768555,0.4186664796214442
45,0.0,0.3,0.3,21.52476692199707,26.71714973449707,0.5172595209174579
46,0.0,0.3,0.3,24.977947235107425,22.406343460083008,0.5011322980205855
47,0.0,0.3,0.3,15.347305297851562,19.066059112548828,0.31321701074093444
48,0.0,0.3,0.3,26.446407318115234,23.596948623657227,0.5401132120530687
49,0.0,0.3,0.3,23.80715560913086,20.655780792236328,0.45790573450568456
50,0.0,0.3,0.3,21.185205459594727,20.7634506225586,0.42216389391175935
51,0.0,0.3,0.3,20.593833923339844,26.085430145263672,0.4944131351655445
52,0.0,0.3,0.3,25.75728225708008,18.062833786010746,0.446395510170015
53,0.0,0.3,0.3,21.20048141479492,23.005231857299805,0.4563660428267478
54,0.0,0.3,0.3,20.22826194763184,22.319543838500977,0.4321130100647763
55,0.0,0.3,0.3,21.58110237121582,26.825225830078125,0.5197009286471339
56,0.0,0.3,0.3,19.376827239990234,24.50827407836914,0.4531565748163833
57,0.0,0.3,0.3,15.561365127563477,23.16872215270996,0.37846282073285814
58,0.0,0.3,0.3,22.35464096069336,21.583580017089844,0.45126617454075196
59,0.0,0.3,0.3,22.789491653442383,23.58448982238769,0.4877975649878928
60,0.0,0.3,0.3,28.03888511657715,23.634780883789062,0.5633863903295909
61,0.0,0.3,0.3,17.918161392211914,23.47062110900879,0.41663395761667976
62,0.0,0.3,0.3,19.67905616760254,27.01631164550781,0.4954853647317058
63,0.0,0.3,0.3,20.61178398132324,22.949460983276367,0.44712911081056833
64,0.0,0.3,0.3,19.371591567993164,23.306116104125977,0.43485776676427257
65,0.0,0.3,0.3,22.6025333404541,22.54111099243164,0.46931544849412166
66,0.0,0.3,0.3,20.211301803588867,27.240901947021484,0.5064768428391395
67,0.0,0.3,0.3,20.35563468933105,22.525774002075195,0.4370549765251659
68,0.0,0.3,0.3,23.618885040283203,25.18394088745117,0.5238669508744821
69,0.0,0.3,0.3,20.36025619506836,16.689064025878906,0.3486389401750904
70,0.0,0.3,0.3,27.51809883117676,25.717544555664062,0.5875367114950789
71,0.0,0.3,0.3,28.26538276672364,24.51601219177246,0.5799740285327437
72,0.0,0.3,0.3,24.163789749145508,21.25837135314941,0.47212430832824576
73,0.0,0.3,0.3,23.61798667907715,26.045143127441406,0.536909586136171
74,0.0,0.3,0.3,24.611860275268555,20.972177505493164,0.4741726698236107
75,0.0,0.3,0.3,20.65705680847168,16.649974822998047,0.35227705067132
76,0.0,0.3,0.3,22.71469688415528,23.561094284057617,0.4863767519240056
77,0.0,0.3,0.3,19.543058395385746,26.518388748168945,0.48599852310877945
78,0.0,0.3,0.3,24.7785758972168,16.172439575195312,0.40378720423749215
79,0.0,0.3,0.3,24.61440658569336,20.603071212768555,0.46861347938977704
80,0.0,0.3,0.3,21.986452102661133,25.755210876464844,0.509257957678478
81,0.0,0.3,0.3,21.55942726135254,23.20970344543457,0.4645822628478238
82,0.0,0.3,0.3,22.915239334106445,28.57484245300293,0.5652415241700236
83,0.0,0.3,0.3,26.74096870422364,28.387187957763672,0.6169298645615144
84,0.0,0.3,0.3,21.320247650146484,23.7932243347168,0.470018840330961
85,0.0,0.3,0.3,23.134912490844727,26.064712524414062,0.5303203644786539
86,0.0,0.3,0.3,21.84954643249512,19.08769989013672,0.4062299786147736
87,0.0,0.3,0.3,20.6552677154541,22.09677505493164,0.43482260375516946
88,0.0,0.3,0.3,18.833993911743164,26.291406631469727,0.4724503570471993
89,0.0,0.3,0.3,24.41902732849121,19.120332717895508,0.44335083221104443
90,0.0,0.3,0.3,20.126798629760746,27.88113594055176,0.5149779701380425
91,0.0,0.3,0.3,17.361907958984375,26.898311614990234,0.46066720864239175
92,0.0,0.3,0.3,18.65470314025879,23.33924102783203,0.4251411822431703
93,0.0,0.3,0.3,21.32998275756836,15.495697021484377,0.3443708046066333
94,0.0,0.3,0.3,22.766605377197266,23.530851364135746,0.48665820207729604
95,0.0,0.3,0.3,21.237138748168945,26.16411399841309,0.5047758078992168
96,0.0,0.3,0.3,20.49340438842773,20.69767570495605,0.4113056347667122
97,0.0,0.3,0.3,16.45472526550293,25.62850379943848,0.4284862347765225
98,0.0,0.3,0.3,21.569271087646484,20.883983612060547,0.4294657072508906
99,0.0,0.3,0.3,22.36033821105957,29.07084274291992,0.564850938998384
100,0.0,0.3,0.3,24.92672348022461,29.36020469665528,0.6058195653214421
101,0.0,0.3,0.3,16.986791610717773,19.18963623046875,0.33846011623239736
102,0.0,0.3,0.3,23.88924217224121,23.155017852783203,0.49696313711498386
103,0.0,0.3,0.3,21.586538314819336,26.095258712768555,0.5087124392144867
104,0.0,0.3,0.3,20.47479057312012,29.23810577392578,0.5405094078500468
105,0.0,0.3,0.3,16.198389053344727,26.79314994812012,0.4424878559184303
106,0.0,0.3,0.3,21.111560821533203,22.567811965942383,0.4484674520003492
107,0.0,0.3,0.3,17.508766174316406,22.620222091674805,0.3979066461369829
108,0.0,0.3,0.3,23.51777648925781,14.837964057922363,0.36558533779283486
109,0.0,0.3,0.3,16.650516510009766,22.539520263671875,0.3844494933318504
110,0.0,0.3,0.3,24.279035568237305,21.31839179992676,0.47467694006942185
111,0.0,0.3,0.3,19.28416633605957,15.02413558959961,0.30806046081656524
112,0.0,0.3,0.3,16.71999168395996,27.004932403564453,0.45313346420411615
113,0.0,0.3,0.3,19.13826370239257,25.339120864868164,0.4623512839799311
114,0.0,0.3,0.3,23.03278923034668,17.32725715637207,0.3964087533438292
115,0.0,0.3,0.3,25.018829345703125,22.32732391357422,0.5005171429547595
116,0.0,0.3,0.3,19.90398025512696,19.83346939086914,0.389802824465603
117,0.0,0.3,0.3,22.64313697814941,18.54852104187012,0.40936834706824154
118,0.0,0.3,0.3,25.30895233154297,24.405447006225582,0.5361560599825508
119,0.0,0.3,0.3,23.70035743713379,27.466327667236328,0.5596282457060835
120,0.0,0.3,0.3,22.718854904174805,24.523168563842773,0.501020637373263
121,0.0,0.3,0.3,19.77584648132324,27.704191207885746,0.5072929895144882
122,0.0,0.3,0.3,20.783769607543945,18.01629447937012,0.37479604795446775
123,0.0,0.3,0.3,22.15110969543457,20.25930976867676,0.4282896339231775
124,0.0,0.3,0.3,24.74608421325684,23.55646705627441,0.5152626119872199
125,0.0,0.3,0.3,21.595993041992188,17.76567268371582,0.38257441107254603
126,0.0,0.3,0.3,20.70852470397949,19.05729103088379,0.38950452655802814
127,0.0,0.3,0.3,23.57407188415528,22.056489944458008,0.4758174131536857
128,0.0,0.3,0.3,22.10763931274414,30.9361572265625,0.5895262260810104
129,0.0,0.3,0.3,20.60651016235352,27.669906616210938,0.5186137807131885
130,0.0,0.3,0.3,24.056974411010746,29.788488388061523,0.5999144893585489
131,0.0,0.3,0.3,17.937196731567383,28.244935989379883,0.48928177128039924
132,0.0,0.3,0.3,22.47848129272461,27.85373306274414,0.5480841476834659
133,0.0,0.3,0.3,23.97644424438477,20.229053497314453,0.4538498307650404
134,0.0,0.3,0.3,26.70200538635254,23.82169914245605,0.5471637012363029
135,0.0,0.3,0.3,24.440258026123047,23.63132095336914,0.5120380250128677
136,0.0,0.3,0.3,24.251558303833008,21.26529312133789,0.4734803186492382
137,0.0,0.3,0.3,17.98259735107422,26.019865036010746,0.4561978449264782
138,0.0,0.3,0.3,20.99454498291016,19.34318733215332,0.3979156058084208
139,0.0,0.3,0.3,15.80302906036377,21.95219612121582,0.3634655806828453
111000000000,0.0,0.3,0.3,16.492061614990234,15.41537380218506,0.2741919555607968
111000000001,0.0,0.3,0.3,22.05340003967285,27.24671936035156,0.5328228552514522
111000000002,0.0,0.3,0.3,24.80765724182129,14.551583290100098,0.3796302821514864
111000000003,0.0,0.3,0.3,23.66913795471192,24.587566375732425,0.5155425001906684
111000000004,0.0,0.3,0.3,21.5766716003418,28.568708419799805,0.5460681873666409
111000000005,0.0,0.3,0.3,20.778169631958008,24.965200424194336,0.4800585303390228
111000000006,0.0,0.3,0.3,26.9909782409668,23.24822235107422,0.542589155672366
111000000007,0.0,0.3,0.3,20.46056365966797,16.375150680541992,0.3453099670714026
111000000008,0.0,0.3,0.3,19.824840545654297,26.03193473815918,0.4826407055229085
111000000009,0.0,0.3,0.3,17.485210418701172,17.71906089782715,0.32327146372009286
112000000000,0.0,0.3,0.3,21.0035343170166,25.526735305786133,0.4917835640814421
112000000001,0.0,0.3,0.3,19.920902252197266,20.0583610534668,0.3934532927269889
112000000002,0.0,0.3,0.3,19.735565185546875,22.73193359375,0.4313416062783881
112000000003,0.0,0.3,0.3,21.36534118652344,25.84140968322754,0.5017111909813381
112000000004,0.0,0.3,0.3,21.81363677978516,23.217153549194336,0.4683187821227799
112000000005,0.0,0.3,0.3,17.91166877746582,24.794551849365234,0.43661160780704766
112000000006,0.0,0.3,0.3,20.91562271118164,23.14288711547852,0.4543923732223179
112000000007,0.0,0.3,0.3,17.76061248779297,21.64866065979004,0.3867681025737363
112000000008,0.0,0.3,0.3,22.06624984741211,26.157114028930664,0.5164880907985319
112000000009,0.0,0.3,0.3,19.48072624206543,22.976905822753903,0.43142272465431986
113000000000,0.0,0.3,0.3,21.737239837646484,23.617000579833984,0.4732912992486636
113000000001,0.0,0.3,0.3,25.88995933532715,15.682254791259766,0.41219821638929044
113000000002,0.0,0.3,0.3,23.26440048217773,24.11690330505371,0.5026382087248921
113000000003,0.0,0.3,0.3,21.50864219665528,23.037342071533203,0.4612454359038862
113000000004,0.0,0.3,0.3,21.39851188659668,26.99162673950196,0.5196207922515649
113000000005,0.0,0.3,0.3,28.8366813659668,20.59474754333496,0.5286728725931261
113000000006,0.0,0.3,0.3,24.0592041015625,25.794639587402344,0.5394013105288473
113000000007,0.0,0.3,0.3,21.09947204589844,22.728668212890625,0.45073364371017577
113000000008,0.0,0.3,0.3,18.43836784362793,23.451942443847656,0.42376597683233286
113000000009,0.0,0.3,0.3,17.300649642944336,30.04602813720703,0.5075119887711022
114000000000,0.0,0.3,0.3,22.46036529541016,26.824966430664062,0.5322302747905718
114000000001,0.0,0.3,0.3,24.623491287231445,33.20621109008789,0.6598009390617994
114000000002,0.0,0.3,0.3,22.21521759033203,24.1742000579834,0.4885514329575209
114000000003,0.0,0.3,0.3,19.175960540771484,21.411029815673828,0.40334052265781933
114000000004,0.0,0.3,0.3,23.7414665222168,28.241310119628903,0.5719626143413352
114000000005,0.0,0.3,0.3,22.33636474609375,21.56842422485352,0.45077590484208613
114000000006,0.0,0.3,0.3,23.561304092407227,20.49776077270508,0.4520057801257211
114000000007,0.0,0.3,0.3,22.38327980041504,19.47404670715332,0.4196948197282795
114000000008,0.0,0.3,0.3,21.26901626586914,25.59642791748047,0.4966243325558479
114000000009,0.0,0.3,0.3,23.117582321166992,24.55570602416992,0.5071974714025387
121000000000,0.0,0.3,0.3,21.32325553894043,20.02157211303711,0.412885154930006
121000000001,0.0,0.3,0.3,21.460208892822266,28.464170455932617,0.5428233440833674
121000000002,0.0,0.3,0.3,19.62390899658203,25.853002548217773,0.4770640347399179
121000000003,0.0,0.3,0.3,19.801477432250977,30.00025749206543,0.542465678726814
121000000004,0.0,0.3,0.3,20.817188262939453,25.21774673461914,0.48444320276696795
121000000005,0.0,0.3,0.3,21.74784278869629,27.530414581298828,0.5327680428363268
121000000006,0.0,0.3,0.3,21.50124740600586,21.97306251525879,0.44500602627251346
121000000007,0.0,0.3,0.3,18.48534393310547,28.56607437133789,0.5019635408091496
121000000008,0.0,0.3,0.3,17.73242950439453,19.58245849609375,0.35504367317841323
121000000009,0.0,0.3,0.3,20.90860176086425,16.32465934753418,0.35093101107274727
122000000000,0.0,0.3,0.3,20.60153007507324,18.11538314819336,0.3737004906754016
122000000001,0.0,0.3,0.3,19.051666259765625,18.070674896240234,0.35093050798787473
122000000002,0.0,0.3,0.3,24.15619850158692,24.313888549804688,0.5183363744755952
122000000003,0.0,0.3,0.3,19.23554992675781,27.262126922607425,0.49288994286356136
122000000004,0.0,0.3,0.3,22.68971824645996,19.214635848999023,0.420130333041695
122000000005,0.0,0.3,0.3,20.391891479492188,23.52733039855957,0.4527549387411717
122000000006,0.0,0.3,0.3,18.57847785949707,24.98230361938477,0.4489627381390011
122000000007,0.0,0.3,0.3,20.47805976867676,22.761375427246094,0.4423716727053946
122000000008,0.0,0.3,0.3,20.59848594665528,22.432973861694336,0.4391098428628256
122000000009,0.0,0.3,0.3,24.244779586791992,18.703269958496094,0.434544567528932
123000000000,0.0,0.3,0.3,20.94923591613769,22.728309631347656,0.4485866967352588
123000000001,0.0,0.3,0.3,28.610206604003903,19.878013610839844,0.514579267283565
123000000002,0.0,0.3,0.3,23.812997817993164,16.278959274291992,0.3916383544960792
123000000003,0.0,0.3,0.3,21.5188217163086,23.06449317932129,0.4618021364930495
123000000004,0.0,0.3,0.3,19.156827926635746,21.435850143432617,0.40344406568146784
123000000005,0.0,0.3,0.3,19.45417594909668,14.13084888458252,0.29694200212889504
123000000006,0.0,0.3,0.3,22.76521682739257,26.837888717651367,0.5367716164283599
123000000007,0.0,0.3,0.3,21.925670623779297,21.57891273498535,0.4450807482593827
123000000008,0.0,0.3,0.3,20.21273803710937,23.65157127380371,0.4520846677192794
123000000009,0.0,0.3,0.3,20.03289031982422,23.05527877807617,0.44048153665906564
124000000000,0.0,0.3,0.3,24.959875106811523,24.235944747924805,0.5286106296687803
124000000001,0.0,0.3,0.3,29.04307746887207,19.061752319335938,0.5083753828615707
124000000002,0.0,0.3,0.3,20.59897232055664,12.904145240783691,0.2946639957987577
124000000003,0.0,0.3,0.3,15.508831024169922,23.39942741394043,0.38121137237571134
124000000004,0.0,0.3,0.3,20.322998046875,26.005598068237305,0.48934234043514196
124000000005,0.0,0.3,0.3,23.90976524353028,20.790462493896484,0.461410077495388
124000000006,0.0,0.3,0.3,24.95062828063965,21.649763107299805,0.48927346565966223
124000000007,0.0,0.3,0.3,22.93592071533203,15.278020858764648,0.3639624546370123
124000000008,0.0,0.3,0.3,25.06181526184082,20.1225700378418,0.4677067945016571
124000000009,0.0,0.3,0.3,25.57865524291992,21.45251846313477,0.49523541053323855
211000000000,0.0,0.3,0.3,21.69145393371582,30.202964782714844,0.5724789248312715
211000000001,0.0,0.3,0.3,17.578174591064453,24.28079032897949,0.42406948637647623
211000000002,0.0,0.3,0.3,17.442880630493164,29.819429397583008,0.5061042565591926
211000000003,0.0,0.3,0.3,20.534263610839844,31.05649375915528,0.5689231029960409
211000000004,0.0,0.3,0.3,19.2352237701416,27.60775375366211,0.4981248419010288
211000000005,0.0,0.3,0.3,23.35276985168457,23.625194549560547,0.4964437675220904
211000000006,0.0,0.3,0.3,21.83432388305664,27.05153465270996,0.5267411648688968
211000000007,0.0,0.3,0.3,21.641647338867188,30.554834365844727,0.577103152129816
211000000008,0.0,0.3,0.3,26.436708450317383,22.418546676635746,0.5221109150113141
211000000009,0.0,0.3,0.3,24.15538787841797,27.60413932800293,0.5682035497932063
212000000000,0.0,0.3,0.3,22.14992332458496,24.97091293334961,0.4996985196783645
212000000001,0.0,0.3,0.3,21.32127571105957,22.13045310974121,0.4448266265491069
212000000002,0.0,0.3,0.3,19.7487850189209,29.255220413208008,0.5304201563115475
212000000003,0.0,0.3,0.3,22.406190872192383,19.24241828918457,0.41651001782816405
