sample_id,t_delta,t_start,t_end,psnr,clip_similarity_target_image
39,0.15,0.8,0.9,13.797657010113657,22.941308975219727
39,0.15,0.8,1.0,13.797657010113657,22.941308975219727
39,0.15,0.9,0.0,14.588187058295446,24.273881912231445
39,0.15,0.9,0.1,15.121398995371978,23.197729110717773
39,0.15,0.9,0.2,15.271558045461711,21.955087661743164
39,0.15,0.9,0.3,15.351337242081213,23.403715133666992
39,0.15,0.9,0.4,15.238948884993068,24.48920249938965
39,0.15,0.9,0.5,14.634573924800236,22.79861640930176
39,0.15,0.9,0.6,14.02407048619008,24.344331741333008
39,0.15,0.9,0.7,13.118730936307328,21.698057174682617
39,0.15,0.9,0.8,12.422242223208515,23.505395889282227
39,0.15,0.9,0.9,12.0919841062153,24.15498352050781
39,0.15,0.9,1.0,12.0919841062153,24.15498352050781
39,0.15,1.0,0.0,13.607347957070852,22.872358322143555
39,0.15,1.0,0.1,14.016262487030671,23.365772247314453
39,0.15,1.0,0.2,14.127023179053923,23.50455474853516
39,0.15,1.0,0.3,14.212491234426846,23.812828063964844
39,0.15,1.0,0.4,14.147482178226111,25.55670738220215
39,0.15,1.0,0.5,13.871120474429324,25.334449768066406
39,0.15,1.0,0.6,13.030148918161634,21.767240524291992
39,0.15,1.0,0.7,12.29117960137132,22.988943099975582
39,0.15,1.0,0.8,11.914188057488948,22.93963050842285
39,0.15,1.0,0.9,11.777753542747764,23.454774856567383
39,0.15,1.0,1.0,11.31708707928263,21.55477333068848
40,0.15,0.0,0.0,28.30653715792905,26.976526260375977
40,0.15,0.0,0.1,28.30653715792905,26.976526260375977
40,0.15,0.0,0.2,28.30653715792905,26.976526260375977
40,0.15,0.0,0.3,28.30653715792905,26.976526260375977
40,0.15,0.0,0.4,28.30653715792905,26.976526260375977
40,0.15,0.0,0.5,28.30653715792905,26.976526260375977
40,0.15,0.0,0.6,28.30653715792905,26.976526260375977
40,0.15,0.0,0.7,28.30653715792905,26.976526260375977
40,0.15,0.0,0.8,28.30653715792905,26.976526260375977
40,0.15,0.0,0.9,28.30653715792905,26.976526260375977
40,0.15,0.0,1.0,28.30653715792905,26.976526260375977
40,0.15,0.1,0.0,28.30738588319796,27.186012268066406
40,0.15,0.1,0.1,25.632265510745125,24.74905014038086
40,0.15,0.1,0.2,25.632265510745125,24.74905014038086
40,0.15,0.1,0.3,25.632265510745125,24.74905014038086
40,0.15,0.1,0.4,25.632265510745125,24.74905014038086
40,0.15,0.1,0.5,25.632265510745125,24.74905014038086
40,0.15,0.1,0.6,25.632265510745125,24.74905014038086
40,0.15,0.1,0.7,25.632265510745125,24.74905014038086
40,0.15,0.1,0.8,25.632265510745125,24.74905014038086
40,0.15,0.1,0.9,25.632265510745125,24.74905014038086
40,0.15,0.1,1.0,25.632265510745125,24.74905014038086
40,0.15,0.2,0.0,28.2993233593812,27.070613861083984
40,0.15,0.2,0.1,25.63381332936076,25.195959091186523
40,0.15,0.2,0.2,24.14215136360536,24.71941375732422
40,0.15,0.2,0.3,24.14215136360536,24.71941375732422
40,0.15,0.2,0.4,24.14215136360536,24.71941375732422
40,0.15,0.2,0.5,24.14215136360536,24.71941375732422
40,0.15,0.2,0.6,24.14215136360536,24.71941375732422
40,0.15,0.2,0.7,24.14215136360536,24.71941375732422
40,0.15,0.2,0.8,24.14215136360536,24.71941375732422
40,0.15,0.2,0.9,24.14215136360536,24.71941375732422
40,0.15,0.2,1.0,24.14215136360536,24.71941375732422
40,0.15,0.3,0.0,28.27797225194217,27.03472900390625
40,0.15,0.3,0.1,25.62967902916755,24.5944938659668
40,0.15,0.3,0.2,24.15129830142353,24.593647003173828
40,0.15,0.3,0.3,22.733723578774768,23.883304595947266
40,0.15,0.3,0.4,22.733723578774768,23.883304595947266
40,0.15,0.3,0.5,22.733723578774768,23.883304595947266
40,0.15,0.3,0.6,22.733723578774768,23.883304595947266
40,0.15,0.3,0.7,22.733723578774768,23.883304595947266
40,0.15,0.3,0.8,22.733723578774768,23.883304595947266
40,0.15,0.3,0.9,22.733723578774768,23.883304595947266
40,0.15,0.3,1.0,22.733723578774768,23.883304595947266
40,0.15,0.4,0.0,28.213530887015253,26.933692932128903
40,0.15,0.4,0.1,25.61893952925093,25.12148666381836
40,0.15,0.4,0.2,24.14668774521469,24.18382835388184
40,0.15,0.4,0.3,22.71483989105899,23.89623641967773
40,0.15,0.4,0.4,20.991312898090463,23.427318572998047
40,0.15,0.4,0.5,20.991312898090463,23.427318572998047
40,0.15,0.4,0.6,20.991312898090463,23.427318572998047
40,0.15,0.4,0.7,20.991312898090463,23.427318572998047
40,0.15,0.4,0.8,20.991312898090463,23.427318572998047
40,0.15,0.4,0.9,20.991312898090463,23.427318572998047
40,0.15,0.4,1.0,20.991312898090463,23.427318572998047
40,0.15,0.5,0.0,28.00008449143208,26.84338760375977
40,0.15,0.5,0.1,25.5369704787988,25.07881546020508
40,0.15,0.5,0.2,24.09830018917409,24.16513061523437
40,0.15,0.5,0.3,22.6127835878726,23.25602149963379
40,0.15,0.5,0.4,20.89584162351548,22.949085235595703
40,0.15,0.5,0.5,18.747566434611134,24.03196907043457
40,0.15,0.5,0.6,18.747566434611134,24.03196907043457
40,0.15,0.5,0.7,18.747566434611134,24.03196907043457
40,0.15,0.5,0.8,18.747566434611134,24.03196907043457
40,0.15,0.5,0.9,18.747566434611134,24.03196907043457
40,0.15,0.5,1.0,18.747566434611134,24.03196907043457
40,0.15,0.6,0.0,26.941257366382967,27.919113159179688
40,0.15,0.6,0.1,25.130331818857805,24.85159111022949
40,0.15,0.6,0.2,23.847905441432445,24.83380126953125
40,0.15,0.6,0.3,22.51672685949071,23.489147186279297
40,0.15,0.6,0.4,20.888756366269817,21.43392562866211
40,0.15,0.6,0.5,18.91112498572823,22.923084259033203
40,0.15,0.6,0.6,16.746971932995827,25.99523162841797
40,0.15,0.6,0.7,16.746971932995827,25.99523162841797
40,0.15,0.6,0.8,16.746971932995827,25.99523162841797
40,0.15,0.6,0.9,16.746971932995827,25.99523162841797
40,0.15,0.6,1.0,16.746971932995827,25.99523162841797
40,0.15,0.7,0.0,25.41892150955104,26.872657775878903
40,0.15,0.7,0.1,24.392879792342423,24.409812927246094
40,0.15,0.7,0.2,23.27321909019368,24.46625518798828
40,0.15,0.7,0.3,22.048645444365903,23.93566131591797
40,0.15,0.7,0.4,20.224228934660072,22.968053817749023
40,0.15,0.7,0.5,18.106596299562632,25.76857185363769
40,0.15,0.7,0.6,16.3479318219719,27.61196517944336
40,0.15,0.7,0.7,15.047857601970414,28.19990539550781
40,0.15,0.7,0.8,15.047857601970414,28.19990539550781
40,0.15,0.7,0.9,15.047857601970414,28.19990539550781
40,0.15,0.7,1.0,15.047857601970414,28.19990539550781
40,0.15,0.8,0.0,20.389415620752047,25.868438720703125
40,0.15,0.8,0.1,20.813300830561392,25.65900611877441
40,0.15,0.8,0.2,20.60130715149508,28.09581756591797
40,0.15,0.8,0.3,19.636946899119906,27.633363723754883
40,0.15,0.8,0.4,18.32622434277165,24.81340408325196
40,0.15,0.8,0.5,17.196965770330905,28.593456268310547
40,0.15,0.8,0.6,15.78167580396108,27.075719833374023
40,0.15,0.8,0.7,14.502239611527797,27.130126953125
40,0.15,0.8,0.8,14.139727985697167,26.15961456298828
40,0.15,0.8,0.9,14.139727985697167,26.15961456298828
40,0.15,0.8,1.0,14.139727985697167,26.15961456298828
40,0.15,0.9,0.0,19.49381074864284,24.0606746673584
40,0.15,0.9,0.1,20.11449945075542,27.94561767578125
40,0.15,0.9,0.2,20.1531459984686,28.64508628845215
40,0.15,0.9,0.3,19.748995972793107,31.283430099487305
40,0.15,0.9,0.4,18.97861966410215,31.70059394836425
40,0.15,0.9,0.5,17.543097725075746,29.74828147888184
40,0.15,0.9,0.6,15.868470755579374,29.59206771850586
40,0.15,0.9,0.7,14.76263135438777,28.008941650390625
40,0.15,0.9,0.8,13.501377788104442,29.36416816711425
40,0.15,0.9,0.9,12.57949009515929,30.07184791564941
40,0.15,0.9,1.0,12.57949009515929,30.07184791564941
40,0.15,1.0,0.0,19.137613693274645,26.200145721435547
40,0.15,1.0,0.1,19.64972037625821,28.55422592163086
40,0.15,1.0,0.2,19.573646948662848,28.94074249267578
40,0.15,1.0,0.3,19.30687147136425,29.63946533203125
40,0.15,1.0,0.4,18.51674726675532,29.68486595153809
40,0.15,1.0,0.5,16.808702945950195,31.8013973236084
40,0.15,1.0,0.6,15.745216888628972,31.350725173950195
40,0.15,1.0,0.7,14.59832031234942,30.04790496826172
40,0.15,1.0,0.8,13.210549174165148,31.536964416503903
40,0.15,1.0,0.9,12.14783160693876,30.31679916381836
40,0.15,1.0,1.0,11.386009964258651,28.81853485107422
41,0.15,0.0,0.0,21.741865938817185,19.78487968444824
41,0.15,0.0,0.1,21.741865938817185,19.78487968444824
41,0.15,0.0,0.2,21.741865938817185,19.78487968444824
41,0.15,0.0,0.3,21.741865938817185,19.78487968444824
41,0.15,0.0,0.4,21.741865938817185,19.78487968444824
41,0.15,0.0,0.5,21.741865938817185,19.78487968444824
41,0.15,0.0,0.6,21.741865938817185,19.78487968444824
41,0.15,0.0,0.7,21.741865938817185,19.78487968444824
41,0.15,0.0,0.8,21.741865938817185,19.78487968444824
41,0.15,0.0,0.9,21.741865938817185,19.78487968444824
41,0.15,0.0,1.0,21.741865938817185,19.78487968444824
41,0.15,0.1,0.0,21.745086403309045,20.04407119750977
41,0.15,0.1,0.1,20.79784267195929,19.71386337280273
41,0.15,0.1,0.2,20.79784267195929,19.71386337280273
41,0.15,0.1,0.3,20.79784267195929,19.71386337280273
41,0.15,0.1,0.4,20.79784267195929,19.71386337280273
41,0.15,0.1,0.5,20.79784267195929,19.71386337280273
41,0.15,0.1,0.6,20.79784267195929,19.71386337280273
41,0.15,0.1,0.7,20.79784267195929,19.71386337280273
41,0.15,0.1,0.8,20.79784267195929,19.71386337280273
41,0.15,0.1,0.9,20.79784267195929,19.71386337280273
41,0.15,0.1,1.0,20.79784267195929,19.71386337280273
41,0.15,0.2,0.0,21.74868645680645,20.13762664794922
41,0.15,0.2,0.1,20.79558561993561,19.727792739868164
41,0.15,0.2,0.2,20.383870000650937,19.74008178710937
41,0.15,0.2,0.3,20.383870000650937,19.74008178710937
41,0.15,0.2,0.4,20.383870000650937,19.74008178710937
41,0.15,0.2,0.5,20.383870000650937,19.74008178710937
41,0.15,0.2,0.6,20.383870000650937,19.74008178710937
41,0.15,0.2,0.7,20.383870000650937,19.74008178710937
41,0.15,0.2,0.8,20.383870000650937,19.74008178710937
41,0.15,0.2,0.9,20.383870000650937,19.74008178710937
41,0.15,0.2,1.0,20.383870000650937,19.74008178710937
41,0.15,0.3,0.0,21.74773792539397,19.814971923828125
41,0.15,0.3,0.1,20.79256363916474,19.58421516418457
41,0.15,0.3,0.2,20.37246149830792,20.9245834350586
41,0.15,0.3,0.3,20.02641153299537,20.10008430480957
41,0.15,0.3,0.4,20.02641153299537,20.10008430480957
41,0.15,0.3,0.5,20.02641153299537,20.10008430480957
41,0.15,0.3,0.6,20.02641153299537,20.10008430480957
41,0.15,0.3,0.7,20.02641153299537,20.10008430480957
41,0.15,0.3,0.8,20.02641153299537,20.10008430480957
41,0.15,0.3,0.9,20.02641153299537,20.10008430480957
41,0.15,0.3,1.0,20.02641153299537,20.10008430480957
41,0.15,0.4,0.0,21.72848397280972,20.47721672058105
41,0.15,0.4,0.1,20.79320204739633,19.96097183227539
41,0.15,0.4,0.2,20.35996837065334,21.440404891967773
41,0.15,0.4,0.3,20.01615179502538,20.330997467041016
41,0.15,0.4,0.4,19.48557993478381,19.5158920288086
41,0.15,0.4,0.5,19.48557993478381,19.5158920288086
41,0.15,0.4,0.6,19.48557993478381,19.5158920288086
41,0.15,0.4,0.7,19.48557993478381,19.5158920288086
41,0.15,0.4,0.8,19.48557993478381,19.5158920288086
41,0.15,0.4,0.9,19.48557993478381,19.5158920288086
41,0.15,0.4,1.0,19.48557993478381,19.5158920288086
41,0.15,0.5,0.0,21.661311660953032,20.16867446899414
41,0.15,0.5,0.1,20.78405240978279,21.519664764404297
41,0.15,0.5,0.2,20.35992794406572,20.49488067626953
41,0.15,0.5,0.3,19.92562071287448,25.27001571655273
41,0.15,0.5,0.4,19.28346046626774,24.8414249420166
41,0.15,0.5,0.5,18.41623331119334,28.02258682250977
41,0.15,0.5,0.6,18.41623331119334,28.02258682250977
41,0.15,0.5,0.7,18.41623331119334,28.02258682250977
41,0.15,0.5,0.8,18.41623331119334,28.02258682250977
41,0.15,0.5,0.9,18.41623331119334,28.02258682250977
41,0.15,0.5,1.0,18.41623331119334,28.02258682250977
41,0.15,0.6,0.0,21.344872011091898,22.54076385498047
41,0.15,0.6,0.1,20.524605887487503,23.57212448120117
41,0.15,0.6,0.2,20.05432649164641,25.279253005981445
41,0.15,0.6,0.3,19.55173388588893,23.4844913482666
41,0.15,0.6,0.4,18.9504240875115,25.765365600585938
41,0.15,0.6,0.5,18.15951168301822,27.269506454467773
41,0.15,0.6,0.6,17.225105752926282,26.96666717529297
41,0.15,0.6,0.7,17.225105752926282,26.96666717529297
41,0.15,0.6,0.8,17.225105752926282,26.96666717529297
41,0.15,0.6,0.9,17.225105752926282,26.96666717529297
41,0.15,0.6,1.0,17.225105752926282,26.96666717529297
41,0.15,0.7,0.0,20.50622365424475,24.74771499633789
41,0.15,0.7,0.1,19.876823284374137,25.45659828186035
41,0.15,0.7,0.2,19.4217995024992,23.893775939941406
41,0.15,0.7,0.3,19.027324483677408,25.27093505859375
41,0.15,0.7,0.4,18.481282554574754,26.45591163635254
41,0.15,0.7,0.5,17.6870568320116,27.009260177612305
41,0.15,0.7,0.6,16.810722348897457,26.917749404907227
41,0.15,0.7,0.7,15.464023220814674,25.35013771057129
41,0.15,0.7,0.8,15.464023220814674,25.35013771057129
41,0.15,0.7,0.9,15.464023220814674,25.35013771057129
41,0.15,0.7,1.0,15.464023220814674,25.35013771057129
41,0.15,0.8,0.0,20.14549996209216,20.27755355834961
41,0.15,0.8,0.1,19.658001981718737,21.280824661254883
41,0.15,0.8,0.2,19.24126925331109,22.51911354064941
41,0.15,0.8,0.3,18.897887587256697,22.764604568481445
41,0.15,0.8,0.4,18.34761338267539,24.036766052246094
41,0.15,0.8,0.5,17.41662597480062,26.49565887451172
41,0.15,0.8,0.6,16.262252983780755,26.57791328430176
41,0.15,0.8,0.7,15.09503719311426,27.126163482666016
41,0.15,0.8,0.8,13.864580503368506,26.494613647460938
41,0.15,0.8,0.9,13.864580503368506,26.494613647460938
41,0.15,0.8,1.0,13.864580503368506,26.494613647460938
41,0.15,0.9,0.0,18.27654513589021,25.080787658691406
41,0.15,0.9,0.1,18.13015822156406,23.4139347076416
41,0.15,0.9,0.2,17.90346328632141,24.08456420898437
41,0.15,0.9,0.3,17.660532050493178,24.30653190612793
41,0.15,0.9,0.4,17.228793584954737,23.954509735107425
41,0.15,0.9,0.5,16.510608694868374,24.95149612426757
41,0.15,0.9,0.6,15.687043004185275,26.56178474426269
41,0.15,0.9,0.7,14.588979125983888,27.55416679382324
41,0.15,0.9,0.8,13.339664365576995,26.0831298828125
41,0.15,0.9,0.9,12.217125557725865,26.07845115661621
41,0.15,0.9,1.0,12.217125557725865,26.07845115661621
41,0.15,1.0,0.0,17.385425931522885,27.076160430908203
41,0.15,1.0,0.1,17.255347838637093,24.6158504486084
41,0.15,1.0,0.2,17.0479408211273,26.15267944335937
41,0.15,1.0,0.3,16.799875790937083,25.72406578063965
41,0.15,1.0,0.4,16.465456671339787,24.594432830810547
41,0.15,1.0,0.5,15.882471073752892,26.04568672180176
41,0.15,1.0,0.6,15.128505050397065,26.07627487182617
41,0.15,1.0,0.7,14.103637401525935,26.03909683227539
41,0.15,1.0,0.8,12.879664528727,25.937145233154297
41,0.15,1.0,0.9,12.05135069633089,26.032634735107425
41,0.15,1.0,1.0,11.56728118097827,25.508394241333008
42,0.15,0.0,0.0,33.600635853274646,23.48802757263184
42,0.15,0.0,0.1,33.600635853274646,23.48802757263184
42,0.15,0.0,0.2,33.600635853274646,23.48802757263184
42,0.15,0.0,0.3,33.600635853274646,23.48802757263184
42,0.15,0.0,0.4,33.600635853274646,23.48802757263184
42,0.15,0.0,0.5,33.600635853274646,23.48802757263184
42,0.15,0.0,0.6,33.600635853274646,23.48802757263184
42,0.15,0.0,0.7,33.600635853274646,23.48802757263184
42,0.15,0.0,0.8,33.600635853274646,23.48802757263184
42,0.15,0.0,0.9,33.600635853274646,23.48802757263184
42,0.15,0.0,1.0,33.600635853274646,23.48802757263184
42,0.15,0.1,0.0,33.59043857746899,23.397899627685547
42,0.15,0.1,0.1,29.603535297238672,26.90212631225586
42,0.15,0.1,0.2,29.603535297238672,26.90212631225586
42,0.15,0.1,0.3,29.603535297238672,26.90212631225586
42,0.15,0.1,0.4,29.603535297238672,26.90212631225586
42,0.15,0.1,0.5,29.603535297238672,26.90212631225586
42,0.15,0.1,0.6,29.603535297238672,26.90212631225586
42,0.15,0.1,0.7,29.603535297238672,26.90212631225586
42,0.15,0.1,0.8,29.603535297238672,26.90212631225586
42,0.15,0.1,0.9,29.603535297238672,26.90212631225586
42,0.15,0.1,1.0,29.603535297238672,26.90212631225586
42,0.15,0.2,0.0,33.44929459371628,23.22516441345215
42,0.15,0.2,0.1,29.54419176250133,26.82672691345215
42,0.15,0.2,0.2,27.342864471358908,25.376977920532227
42,0.15,0.2,0.3,27.342864471358908,25.376977920532227
42,0.15,0.2,0.4,27.342864471358908,25.376977920532227
42,0.15,0.2,0.5,27.342864471358908,25.376977920532227
42,0.15,0.2,0.6,27.342864471358908,25.376977920532227
42,0.15,0.2,0.7,27.342864471358908,25.376977920532227
42,0.15,0.2,0.8,27.342864471358908,25.376977920532227
42,0.15,0.2,0.9,27.342864471358908,25.376977920532227
42,0.15,0.2,1.0,27.342864471358908,25.376977920532227
42,0.15,0.3,0.0,33.197584015141,22.71036529541016
42,0.15,0.3,0.1,29.42216604805475,26.2697696685791
42,0.15,0.3,0.2,27.320989556276555,23.172622680664062
42,0.15,0.3,0.3,25.262667719916752,27.022031784057617
42,0.15,0.3,0.4,25.262667719916752,27.022031784057617
42,0.15,0.3,0.5,25.262667719916752,27.022031784057617
42,0.15,0.3,0.6,25.262667719916752,27.022031784057617
42,0.15,0.3,0.7,25.262667719916752,27.022031784057617
42,0.15,0.3,0.8,25.262667719916752,27.022031784057617
42,0.15,0.3,0.9,25.262667719916752,27.022031784057617
42,0.15,0.3,1.0,25.262667719916752,27.022031784057617
42,0.15,0.4,0.0,32.2689434296461,21.943267822265625
42,0.15,0.4,0.1,29.16783502432853,23.90284919738769
42,0.15,0.4,0.2,27.0024273662186,24.974369049072266
42,0.15,0.4,0.3,25.085521570228927,26.068225860595703
42,0.15,0.4,0.4,23.606713704116977,26.0098876953125
42,0.15,0.4,0.5,23.606713704116977,26.0098876953125
42,0.15,0.4,0.6,23.606713704116977,26.0098876953125
42,0.15,0.4,0.7,23.606713704116977,26.0098876953125
42,0.15,0.4,0.8,23.606713704116977,26.0098876953125
42,0.15,0.4,0.9,23.606713704116977,26.0098876953125
42,0.15,0.4,1.0,23.606713704116977,26.0098876953125
42,0.15,0.5,0.0,30.06660050451647,21.73259925842285
42,0.15,0.5,0.1,28.37735637042268,26.15909576416016
42,0.15,0.5,0.2,26.34099510789021,24.621871948242188
42,0.15,0.5,0.3,24.90304580634568,27.893983840942383
42,0.15,0.5,0.4,23.719846501392286,27.936256408691406
42,0.15,0.5,0.5,22.130030559206432,29.243146896362305
42,0.15,0.5,0.6,22.130030559206432,29.243146896362305
42,0.15,0.5,0.7,22.130030559206432,29.243146896362305
42,0.15,0.5,0.8,22.130030559206432,29.243146896362305
42,0.15,0.5,0.9,22.130030559206432,29.243146896362305
42,0.15,0.5,1.0,22.130030559206432,29.243146896362305
42,0.15,0.6,0.0,25.675404879123107,20.796607971191406
42,0.15,0.6,0.1,25.49749054893777,25.96253967285156
42,0.15,0.6,0.2,24.37951343179764,28.113996505737305
42,0.15,0.6,0.3,23.190152337315336,28.436073303222656
42,0.15,0.6,0.4,21.861548686467906,29.52584648132324
42,0.15,0.6,0.5,21.16234364838164,29.374441146850582
42,0.15,0.6,0.6,20.05908490336701,30.29621315002441
42,0.15,0.6,0.7,20.05908490336701,30.29621315002441
42,0.15,0.6,0.8,20.05908490336701,30.29621315002441
42,0.15,0.6,0.9,20.05908490336701,30.29621315002441
42,0.15,0.6,1.0,20.05908490336701,30.29621315002441
42,0.15,0.7,0.0,23.81414932893918,21.75174140930176
42,0.15,0.7,0.1,24.20682902619489,27.01130485534668
42,0.15,0.7,0.2,23.70904135670742,28.077844619750977
42,0.15,0.7,0.3,22.65073902630085,30.09848022460937
42,0.15,0.7,0.4,21.503881028722446,31.16786193847656
42,0.15,0.7,0.5,20.532896988759468,30.70902442932129
42,0.15,0.7,0.6,19.46766476402413,31.550540924072266
42,0.15,0.7,0.7,18.51774540061935,29.69331359863281
42,0.15,0.7,0.8,18.51774540061935,29.69331359863281
42,0.15,0.7,0.9,18.51774540061935,29.69331359863281
42,0.15,0.7,1.0,18.51774540061935,29.69331359863281
42,0.15,0.8,0.0,22.169324578448595,24.53624725341797
42,0.15,0.8,0.1,22.52429964318239,27.81217384338379
42,0.15,0.8,0.2,22.286824661227136,28.51547622680664
42,0.15,0.8,0.3,21.585608821624085,29.868762969970703
42,0.15,0.8,0.4,20.91538090076162,32.26294708251953
42,0.15,0.8,0.5,20.12594617594818,31.890531539916992
42,0.15,0.8,0.6,19.14812594968019,31.96418571472168
42,0.15,0.8,0.7,18.259199133202166,31.26732635498047
42,0.15,0.8,0.8,17.738265616719268,30.231765747070312
42,0.15,0.8,0.9,17.738265616719268,30.231765747070312
42,0.15,0.8,1.0,17.738265616719268,30.231765747070312
42,0.15,0.9,0.0,21.33737007087269,27.124496459960938
42,0.15,0.9,0.1,21.503004204613365,27.7073974609375
42,0.15,0.9,0.2,21.32279545816961,27.610397338867188
42,0.15,0.9,0.3,20.86664026125956,29.06628799438477
42,0.15,0.9,0.4,20.275252142465487,29.34785270690918
42,0.15,0.9,0.5,19.545113027059468,29.615930557250977
42,0.15,0.9,0.6,18.63713138590174,31.10270881652832
42,0.15,0.9,0.7,17.974145776335146,29.95046615600586
42,0.15,0.9,0.8,17.625730939647756,30.866619110107425
42,0.15,0.9,0.9,16.800235099822988,31.09015464782715
42,0.15,0.9,1.0,16.800235099822988,31.09015464782715
42,0.15,1.0,0.0,18.746690755798323,26.463138580322266
42,0.15,1.0,0.1,19.110130620911782,27.279556274414062
42,0.15,1.0,0.2,19.14544176185038,27.478126525878903
42,0.15,1.0,0.3,19.07120073079486,28.70340347290039
42,0.15,1.0,0.4,18.76596188991251,29.33324241638184
42,0.15,1.0,0.5,18.46016540374725,29.30818748474121
42,0.15,1.0,0.6,17.969419107582606,29.49015235900879
42,0.15,1.0,0.7,17.282658635669623,29.60799598693848
42,0.15,1.0,0.8,16.83286767364206,30.418296813964844
42,0.15,1.0,0.9,16.518013396340635,31.74716186523437
42,0.15,1.0,1.0,16.42058440070511,31.203758239746094
43,0.15,0.0,0.0,27.68761115795917,21.396446228027344
43,0.15,0.0,0.1,27.68761115795917,21.396446228027344
43,0.15,0.0,0.2,27.68761115795917,21.396446228027344
43,0.15,0.0,0.3,27.68761115795917,21.396446228027344
43,0.15,0.0,0.4,27.68761115795917,21.396446228027344
43,0.15,0.0,0.5,27.68761115795917,21.396446228027344
43,0.15,0.0,0.6,27.68761115795917,21.396446228027344
43,0.15,0.0,0.7,27.68761115795917,21.396446228027344
43,0.15,0.0,0.8,27.68761115795917,21.396446228027344
43,0.15,0.0,0.9,27.68761115795917,21.396446228027344
43,0.15,0.0,1.0,27.68761115795917,21.396446228027344
43,0.15,0.1,0.0,27.68995967960056,21.7916259765625
43,0.15,0.1,0.1,25.99082263969228,22.03882598876953
43,0.15,0.1,0.2,25.99082263969228,22.03882598876953
43,0.15,0.1,0.3,25.99082263969228,22.03882598876953
43,0.15,0.1,0.4,25.99082263969228,22.03882598876953
43,0.15,0.1,0.5,25.99082263969228,22.03882598876953
43,0.15,0.1,0.6,25.99082263969228,22.03882598876953
43,0.15,0.1,0.7,25.99082263969228,22.03882598876953
43,0.15,0.1,0.8,25.99082263969228,22.03882598876953
43,0.15,0.1,0.9,25.99082263969228,22.03882598876953
43,0.15,0.1,1.0,25.99082263969228,22.03882598876953
43,0.15,0.2,0.0,27.687446402309696,21.57643699645996
43,0.15,0.2,0.1,25.981505864875643,21.93011474609375
43,0.15,0.2,0.2,24.991818055007364,21.5997371673584
43,0.15,0.2,0.3,24.991818055007364,21.5997371673584
43,0.15,0.2,0.4,24.991818055007364,21.5997371673584
43,0.15,0.2,0.5,24.991818055007364,21.5997371673584
43,0.15,0.2,0.6,24.991818055007364,21.5997371673584
43,0.15,0.2,0.7,24.991818055007364,21.5997371673584
43,0.15,0.2,0.8,24.991818055007364,21.5997371673584
43,0.15,0.2,0.9,24.991818055007364,21.5997371673584
43,0.15,0.2,1.0,24.991818055007364,21.5997371673584
43,0.15,0.3,0.0,27.67684750239562,21.89333724975586
43,0.15,0.3,0.1,25.986329890821093,22.26733589172364
43,0.15,0.3,0.2,25.01006271413265,21.792701721191406
43,0.15,0.3,0.3,23.95995166135542,22.58856964111328
43,0.15,0.3,0.4,23.95995166135542,22.58856964111328
43,0.15,0.3,0.5,23.95995166135542,22.58856964111328
43,0.15,0.3,0.6,23.95995166135542,22.58856964111328
43,0.15,0.3,0.7,23.95995166135542,22.58856964111328
43,0.15,0.3,0.8,23.95995166135542,22.58856964111328
43,0.15,0.3,0.9,23.95995166135542,22.58856964111328
43,0.15,0.3,1.0,23.95995166135542,22.58856964111328
43,0.15,0.4,0.0,27.598836551675955,22.07755279541016
43,0.15,0.4,0.1,25.9872112112562,22.7292423248291
43,0.15,0.4,0.2,24.96867033620848,22.107830047607425
43,0.15,0.4,0.3,23.98329665725243,22.745176315307617
43,0.15,0.4,0.4,22.853760969090008,23.23276901245117
43,0.15,0.4,0.5,22.853760969090008,23.23276901245117
43,0.15,0.4,0.6,22.853760969090008,23.23276901245117
43,0.15,0.4,0.7,22.853760969090008,23.23276901245117
43,0.15,0.4,0.8,22.853760969090008,23.23276901245117
43,0.15,0.4,0.9,22.853760969090008,23.23276901245117
43,0.15,0.4,1.0,22.853760969090008,23.23276901245117
43,0.15,0.5,0.0,27.213245516020173,21.8840446472168
43,0.15,0.5,0.1,25.861402093783568,21.915891647338867
43,0.15,0.5,0.2,24.89735338031564,22.48607444763184
43,0.15,0.5,0.3,23.828038340417766,22.631866455078125
43,0.15,0.5,0.4,22.79299629983707,24.21714401245117
43,0.15,0.5,0.5,21.83383876332132,24.24813842773437
43,0.15,0.5,0.6,21.83383876332132,24.24813842773437
43,0.15,0.5,0.7,21.83383876332132,24.24813842773437
43,0.15,0.5,0.8,21.83383876332132,24.24813842773437
43,0.15,0.5,0.9,21.83383876332132,24.24813842773437
43,0.15,0.5,1.0,21.83383876332132,24.24813842773437
43,0.15,0.6,0.0,26.56930286853637,21.464195251464844
43,0.15,0.6,0.1,25.55771598411497,21.7813663482666
43,0.15,0.6,0.2,24.6203148756136,22.963706970214844
43,0.15,0.6,0.3,23.68048344590147,23.57367515563965
43,0.15,0.6,0.4,22.58480934666117,24.869176864624023
43,0.15,0.6,0.5,21.682536081445104,23.84214401245117
43,0.15,0.6,0.6,20.7170635800012,25.031566619873047
43,0.15,0.6,0.7,20.7170635800012,25.031566619873047
43,0.15,0.6,0.8,20.7170635800012,25.031566619873047
43,0.15,0.6,0.9,20.7170635800012,25.031566619873047
43,0.15,0.6,1.0,20.7170635800012,25.031566619873047
43,0.15,0.7,0.0,25.095996428173407,22.020204544067383
