sample_id,t_delta,t_start,t_end,psnr,clip_edited
423000000001,0.0,0.6,0.3,17.16596221923828,27.071683883666992
423000000001,0.0,0.7,0.3,16.191682815551758,27.66817283630371
423000000001,0.0,0.8,0.3,15.625470161437988,27.258878707885746
423000000001,0.0,0.9,0.3,14.605009078979492,27.276832580566406
423000000001,0.0,1.0,0.3,14.023576736450195,29.485782623291016
423000000002,0.0,0.0,0.3,20.043025970458984,24.245967864990234
423000000002,0.0,0.1,0.3,20.05145835876465,24.13261985778809
423000000002,0.0,0.2,0.3,19.982608795166016,25.291622161865234
423000000002,0.0,0.3,0.3,19.87092018127441,27.59046173095703
423000000002,0.0,0.4,0.3,19.559232711791992,25.855758666992188
423000000002,0.0,0.5,0.3,19.121313095092773,25.088611602783203
423000000002,0.0,0.6,0.3,19.023595809936523,20.24985694885254
423000000002,0.0,0.7,0.3,17.91402244567871,21.53354263305664
423000000002,0.0,0.8,0.3,15.726273536682127,28.04718589782715
423000000002,0.0,0.9,0.3,15.104660987854004,28.36004447937012
423000000002,0.0,1.0,0.3,13.624651908874512,26.98194694519043
423000000003,0.0,0.0,0.3,21.36762428283692,22.017309188842773
423000000003,0.0,0.1,0.3,21.351451873779297,22.202178955078125
423000000003,0.0,0.2,0.3,21.29838180541992,21.821521759033203
423000000003,0.0,0.3,0.3,21.157997131347656,21.76287078857422
423000000003,0.0,0.4,0.3,20.882299423217773,21.82697868347168
423000000003,0.0,0.5,0.3,20.622941970825195,22.225156784057617
423000000003,0.0,0.6,0.3,20.32779884338379,22.411396026611328
423000000003,0.0,0.7,0.3,16.67744255065918,22.85354804992676
423000000003,0.0,0.8,0.3,17.947086334228516,22.816425323486328
423000000003,0.0,0.9,0.3,16.9139347076416,24.04693984985352
423000000003,0.0,1.0,0.3,15.068194389343262,25.169092178344727
423000000004,0.0,0.0,0.3,22.5473690032959,24.00751686096192
423000000004,0.0,0.1,0.3,22.535457611083984,23.63623809814453
423000000004,0.0,0.2,0.3,22.573354721069336,24.262779235839844
423000000004,0.0,0.3,0.3,22.32749366760254,24.38429450988769
