file_id,classifier_full_sdturbo_t00_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t00_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t01_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t01_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t02_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t02_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t03_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t03_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t04_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t04_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t05_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t05_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t06_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t06_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t07_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t07_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t08_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t08_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t09_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t09_delta0_tc030|clip_similarity_target_image_edit_part,classifier_full_sdturbo_t10_delta0_tc030|psnr_unedit_part,classifier_full_sdturbo_t10_delta0_tc030|clip_similarity_target_image_edit_part
000000000137,nan,24.170940399169922,nan,24.54311752319336,nan,24.797651290893555,nan,24.61936378479004,nan,25.015180587768555,nan,24.496891021728516,nan,25.9974365234375,nan,27.833820343017578,nan,26.380264282226562,nan,32.375431060791016,nan,30.999422073364258
000000000138,21.652868270874023,21.340850830078125,21.6453800201416,21.299785614013672,21.62859344482422,20.989242553710938,21.584524154663086,21.235824584960938,21.36951446533203,21.277036666870117,21.18744659423828,21.369001388549805,21.22848892211914,21.261293411254883,20.466777801513672,21.11611557006836,18.466659545898438,21.181869506835938,18.667707443237305,21.724056243896484,17.793739318847656,21.264535903930664
000000000139,16.86334228515625,13.362682342529297,16.863906860351562,12.733734130859375,16.851139068603516,13.165847778320312,16.805660247802734,13.979281425476074,16.751502990722656,14.619694709777832,16.669889450073242,14.559647560119629,16.32549476623535,14.815934181213379,16.095890045166016,13.234482765197754,15.217695236206055,16.27689552307129,14.842264175415039,13.194963455200195,15.051223754882812,13.393548011779785
111000000000,22.952611923217773,14.321615219116211,22.95230484008789,14.435863494873047,22.80381965637207,14.450967788696289,22.115516662597656,14.648496627807617,21.23442268371582,15.03573226928711,20.127208709716797,15.482889175415039,20.38466453552246,15.63543701171875,19.328702926635742,20.42609977722168,17.987571716308594,21.09718894958496,19.28012466430664,17.39542579650879,19.427106857299805,14.286918640136719
111000000001,31.011024475097656,17.533626556396484,31.006196975708008,17.286209106445312,30.9605655670166,17.412761688232422,30.42317008972168,18.28701400756836,29.391183853149414,18.879730224609375,29.14887809753418,20.743072509765625,28.78316879272461,21.90160369873047,27.139427185058594,20.99518394470215,24.4251708984375,20.71014404296875,21.282670974731445,22.947677612304688,19.929004669189453,24.97024917602539
111000000002,38.22734069824219,14.694727897644043,38.19130325317383,15.09895133972168,38.08799362182617,14.999731063842773,37.2890625,15.728200912475586,34.84925079345703,16.223005294799805,31.272315979003906,17.632383346557617,27.548616409301758,20.420747756958008,23.827638626098633,23.680530548095703,20.059545516967773,14.093986511230469,18.881620407104492,19.637144088745117,18.942758560180664,14.338506698608398
111000000003,27.968830108642578,23.117368698120117,27.969331741333008,23.453716278076172,27.95307159423828,23.991092681884766,27.854307174682617,25.022109985351562,27.717540740966797,25.30154800415039,27.225040435791016,24.25253677368164,25.814916610717773,24.1151123046875,19.9171142578125,23.187042236328125,19.382827758789062,24.534963607788086,18.29090690612793,27.25448226928711,16.753406524658203,23.999488830566406
111000000004,22.022878646850586,14.012185096740723,22.035221099853516,14.00943374633789,22.034486770629883,14.06738567352295,22.041799545288086,14.108580589294434,21.988243103027344,14.096051216125488,21.913150787353516,14.176289558410645,21.832944869995117,13.757881164550781,21.25067901611328,15.00550651550293,19.689332962036133,15.655082702636719,18.48813247680664,18.030101776123047,16.60085105895996,15.584959030151367
111000000005,21.932472229003906,10.968732833862305,21.927358627319336,10.74498462677002,21.939342498779297,11.387697219848633,21.647802352905273,13.716279983520508,21.145376205444336,21.194847106933594,20.636146545410156,20.563232421875,20.245227813720703,16.230804443359375,20.30868148803711,14.708402633666992,19.4338321685791,13.992156028747559,17.66962432861328,12.125411987304688,15.612271308898926,12.270089149475098
111000000006,29.033742904663086,21.803852081298828,28.952836990356445,23.355796813964844,28.885223388671875,23.084321975708008,28.811294555664062,22.035362243652344,28.253459930419922,20.615947723388672,28.39388656616211,20.588102340698242,28.466434478759766,20.47962188720703,26.722270965576172,20.969486236572266,25.382648468017578,19.290504455566406,24.07927703857422,23.980064392089844,21.476350784301758,20.795207977294922
111000000007,27.967500686645508,12.82606315612793,27.98021697998047,12.928898811340332,27.990489959716797,12.229021072387695,27.92531394958496,12.554691314697266,27.790485382080078,13.216236114501953,26.915613174438477,16.422584533691406,26.428443908691406,16.06951332092285,24.743301391601562,19.49173355102539,23.118202209472656,13.401445388793945,20.539995193481445,18.457225799560547,19.692424774169922,26.873186111450195
111000000008,38.473270416259766,20.014188766479492,38.438568115234375,20.343860626220703,38.46645736694336,20.600250244140625,38.43323516845703,23.17033576965332,38.430870056152344,25.630468368530273,38.876739501953125,25.546785354614258,38.225650787353516,25.446678161621094,36.87071228027344,26.496458053588867,32.76847457885742,28.169626235961914,26.25217628479004,31.21756935119629,21.615337371826172,29.725343704223633
111000000009,24.975643157958984,16.67723846435547,24.97426414489746,16.739822387695312,25.023359298706055,16.763689041137695,24.878751754760742,16.953243255615234,24.333179473876953,17.324737548828125,22.379426956176758,18.577478408813477,19.999664306640625,18.304304122924805,18.8261661529541,17.15816879272461,16.711496353149414,23.464183807373047,15.696257591247559,24.6413516998291,14.312926292419434,23.548856735229492
112000000000,23.633991241455078,24.759334564208984,23.638341903686523,24.847488403320312,23.599788665771484,24.212106704711914,23.53596305847168,24.345081329345703,23.489112854003906,24.230581283569336,23.386865615844727,24.450109481811523,23.30440330505371,24.865896224975586,23.03519058227539,25.763113021850586,22.90416145324707,25.4572696685791,22.136812210083008,26.044607162475586,22.385713577270508,26.278451919555664
112000000001,20.532575607299805,15.26688003540039,20.534700393676758,16.106382369995117,20.470224380493164,17.065082550048828,20.263139724731445,18.192720413208008,19.974977493286133,19.274158477783203,19.13266944885254,17.344900131225586,18.24858856201172,16.704065322875977,15.878793716430664,16.47767448425293,14.724348068237305,14.36037540435791,14.32944393157959,14.838101387023926,14.081573486328125,17.19208335876465
112000000002,22.41019058227539,12.983550071716309,22.404935836791992,13.524434089660645,22.39180564880371,12.739232063293457,22.378971099853516,12.967693328857422,22.28328514099121,10.765419006347656,22.14930534362793,12.574480056762695,21.34280776977539,12.69091510772705,21.465791702270508,16.71536636352539,20.93397331237793,16.9565372467041,17.98039436340332,14.016047477722168,15.332503318786621,15.168383598327637
112000000003,21.72677993774414,17.423444747924805,21.72115135192871,18.59214973449707,21.709096908569336,19.68777084350586,21.54828643798828,19.849468231201172,21.317649841308594,22.166486740112305,20.891559600830078,15.897567749023438,20.450958251953125,17.716716766357422,20.394771575927734,16.834592819213867,17.22159194946289,16.42683219909668,15.05093002319336,18.312114715576172,17.19520378112793,20.70561408996582
112000000004,22.283615112304688,12.313675880432129,22.301244735717773,12.174336433410645,22.294614791870117,12.949973106384277,22.23371124267578,12.101009368896484,22.016559600830078,17.080951690673828,20.75725746154785,16.533100128173828,19.320528030395508,17.72019386291504,17.218509674072266,15.25285530090332,16.11467170715332,18.818052291870117,15.151683807373047,17.526674270629883,13.768617630004883,12.087292671203613
112000000005,18.532941818237305,16.218671798706055,18.557363510131836,15.530305862426758,18.625011444091797,16.64089584350586,18.484373092651367,16.569202423095703,18.241575241088867,17.109378814697266,17.586441040039062,16.74889373779297,16.98171043395996,18.146329879760742,16.280317306518555,23.075572967529297,15.81807804107666,20.095340728759766,16.062103271484375,14.336787223815918,14.276931762695312,17.190813064575195
112000000006,22.59339714050293,23.95073127746582,22.592618942260742,24.127817153930664,22.59644889831543,23.89712142944336,22.513525009155273,23.86717414855957,22.593366622924805,23.939077377319336,22.41606330871582,23.97429656982422,22.423463821411133,25.68599510192871,21.39698600769043,26.308536529541016,19.931514739990234,28.25343894958496,16.059539794921875,28.480350494384766,15.972278594970703,27.055660247802734
112000000007,20.094745635986328,23.30031394958496,20.096254348754883,23.255950927734375,20.068132400512695,23.320037841796875,19.925535202026367,22.054502487182617,19.71592140197754,21.990808486938477,19.269777297973633,27.354049682617188,18.57781410217285,26.502933502197266,16.2410888671875,27.900171279907227,15.512665748596191,27.77971839904785,15.987098693847656,27.49831771850586,15.66971206665039,27.11019515991211
112000000008,25.790748596191406,24.183189392089844,25.781023025512695,23.79555892944336,25.725200653076172,23.568817138671875,25.550228118896484,23.82585906982422,25.23406410217285,24.28694725036621,25.03777503967285,23.39301872253418,24.390403747558594,22.470624923706055,22.78192138671875,26.895736694335938,23.342336654663086,31.418865203857422,21.904714584350586,29.30154800415039,19.131759643554688,31.895160675048828
112000000009,21.43231964111328,21.24407958984375,21.444652557373047,20.932218551635742,21.435413360595703,21.36302947998047,21.388261795043945,22.15973663330078,21.15908432006836,22.000154495239258,20.796119689941406,21.682933807373047,19.860488891601562,21.794872283935547,18.693817138671875,22.098546981811523,17.492124557495117,22.15915870666504,16.801204681396484,21.474756240844727,16.768997192382812,21.169021606445312
113000000000,24.09414291381836,17.965486526489258,24.094802856445312,18.040874481201172,24.06532096862793,18.0068359375,23.911224365234375,18.203292846679688,23.571121215820312,26.044727325439453,23.54067611694336,26.12506675720215,23.116636276245117,24.016040802001953,20.41074562072754,23.337507247924805,20.06757354736328,27.134401321411133,19.012542724609375,28.33626937866211,19.55122947692871,21.733642578125
113000000001,33.350624084472656,14.078296661376953,33.39540481567383,14.138197898864746,33.50944900512695,14.514702796936035,33.69306564331055,15.138433456420898,33.78813171386719,14.940574645996094,33.244205474853516,16.51424217224121,33.6213493347168,15.453319549560547,30.9882755279541,19.110647201538086,28.657835006713867,21.65424346923828,24.515987396240234,17.342159271240234,22.910696029663086,14.64642333984375
113000000002,25.871070861816406,19.015233993530273,25.801652908325195,19.10169792175293,25.756168365478516,19.22180938720703,25.160688400268555,17.279016494750977,24.64755630493164,14.639264106750488,23.28561019897461,21.593517303466797,21.248126983642578,22.465532302856445,19.368152618408203,24.74293327331543,18.09480094909668,24.020511627197266,19.07842254638672,24.878780364990234,15.763996124267578,25.68248176574707
113000000003,26.639522552490234,23.752727508544922,26.638103485107422,23.432619094848633,26.559255599975586,23.713825225830078,26.12496566772461,23.91390037536621,25.506608963012695,26.25481414794922,24.687835693359375,26.412206649780273,23.5710391998291,25.82080078125,20.556318283081055,27.95657730102539,19.307130813598633,25.42043685913086,17.710935592651367,24.241086959838867,16.374177932739258,25.14776039123535
113000000004,21.994169235229492,19.43114471435547,21.989877700805664,19.904443740844727,21.977901458740234,20.927385330200195,21.821773529052734,22.936222076416016,21.334379196166992,22.91900634765625,20.787118911743164,21.975868225097656,20.7651309967041,22.44439125061035,18.481836318969727,22.48334312438965,18.63386344909668,19.142099380493164,16.072370529174805,19.209880828857422,17.3983154296875,19.015127182006836
113000000005,30.71649932861328,18.23372459411621,30.721736907958984,17.97415542602539,30.707401275634766,18.085712432861328,30.67950439453125,18.462352752685547,30.67363929748535,18.2774658203125,29.728445053100586,18.024038314819336,30.6635799407959,17.450288772583008,23.463537216186523,22.327051162719727,19.063915252685547,20.944517135620117,16.40912628173828,19.4447078704834,17.399484634399414,19.3100528717041
113000000006,25.543987274169922,19.553112030029297,25.548627853393555,19.89348793029785,25.567399978637695,20.26386833190918,25.4724178314209,18.686458587646484,25.48734474182129,19.098785400390625,25.42316246032715,20.13262176513672,24.510982513427734,19.336992263793945,21.149837493896484,20.70326805114746,23.396747589111328,18.674068450927734,20.553808212280273,18.603185653686523,18.9229793548584,20.122163772583008
113000000007,23.885740280151367,17.50322151184082,23.884275436401367,17.325328826904297,23.874221801757812,17.09153938293457,23.833202362060547,16.480472564697266,23.806535720825195,16.80007553100586,23.676877975463867,17.030813217163086,23.584442138671875,16.456022262573242,22.891284942626953,17.128395080566406,18.97757339477539,17.425277709960938,16.447084426879883,19.127521514892578,18.86554718017578,16.086917877197266
113000000008,20.145570755004883,17.92392349243164,20.145095825195312,17.99190902709961,20.05838394165039,17.686717987060547,19.87529945373535,17.718862533569336,19.392745971679688,16.062532424926758,19.00343894958496,18.379180908203125,18.72205924987793,16.76424217224121,17.21685218811035,23.529653549194336,16.58237075805664,21.722637176513672,15.780535697937012,22.384342193603516,15.673641204833984,20.176769256591797
113000000009,18.173599243164062,15.463858604431152,18.190309524536133,16.367704391479492,18.19063377380371,16.584945678710938,18.162342071533203,16.914939880371094,18.04853057861328,16.821857452392578,17.79014778137207,15.450650215148926,17.251598358154297,18.509248733520508,16.676191329956055,19.413942337036133,17.07401466369629,17.28590965270996,16.840770721435547,18.344440460205078,16.537811279296875,18.25963592529297
114000000000,23.088041305541992,18.278213500976562,23.0696964263916,18.252864837646484,22.984346389770508,17.880918502807617,22.839296340942383,18.253326416015625,22.63201904296875,19.08773422241211,22.396995544433594,19.21687889099121,20.15148162841797,19.88409996032715,17.55982780456543,18.2833309173584,18.963407516479492,17.258102416992188,15.973376274108887,22.62043571472168,15.422947883605957,15.920186042785645
114000000001,26.200761795043945,21.124462127685547,26.214439392089844,23.33460235595703,26.41195297241211,22.276418685913086,26.22687530517578,24.60881996154785,26.184467315673828,24.676416397094727,26.016359329223633,22.243091583251953,23.969165802001953,20.002609252929688,22.490345001220703,24.497716903686523,21.35862159729004,18.279802322387695,19.233583450317383,18.90351104736328,17.34292984008789,19.161287307739258
114000000002,22.696250915527344,20.99986457824707,22.698976516723633,21.19154167175293,22.694580078125,21.756093978881836,22.540456771850586,21.64432144165039,22.14720916748047,22.083614349365234,21.889677047729492,22.344966888427734,21.647939682006836,22.248905181884766,20.923866271972656,21.329668045043945,20.542747497558594,21.396240234375,19.64921760559082,20.988325119018555,17.45134162902832,21.712373733520508
114000000003,20.936702728271484,18.75684928894043,20.927997589111328,18.924171447753906,20.925073623657227,19.139907836914062,20.788341522216797,19.608198165893555,20.704805374145508,20.64472007751465,20.706302642822266,20.567853927612305,20.381155014038086,18.259929656982422,19.583715438842773,18.830482482910156,17.209430694580078,24.546770095825195,15.175347328186035,22.274356842041016,13.157451629638672,23.326457977294922
114000000004,28.037845611572266,25.376903533935547,28.041048049926758,25.792377471923828,28.03416633605957,25.451644897460938,27.951122283935547,25.652990341186523,27.95223045349121,25.878292083740234,27.75896644592285,26.07368278503418,27.454416275024414,25.99431037902832,23.017292022705078,27.697011947631836,20.722332000732422,27.29054069519043,20.563220977783203,27.664310455322266,17.957592010498047,26.10492706298828
114000000005,25.17877960205078,18.03150749206543,25.1752986907959,18.134193420410156,25.17596435546875,18.172048568725586,25.025163650512695,18.404539108276367,24.993072509765625,18.649843215942383,24.268253326416016,23.987146377563477,23.764659881591797,24.72977638244629,23.191421508789062,24.384782791137695,22.145763397216797,23.69976043701172,20.746850967407227,25.100929260253906,19.467178344726562,23.930065155029297
114000000006,24.632080078125,18.827463150024414,24.612363815307617,19.065380096435547,24.52520751953125,19.24356460571289,24.128456115722656,19.149497985839844,23.704471588134766,20.812021255493164,23.09383773803711,19.10374641418457,22.625818252563477,18.69637107849121,21.855140686035156,16.025009155273438,20.686845779418945,20.99384307861328,17.358539581298828,17.837602615356445,16.18840789794922,20.752147674560547
114000000007,25.204166412353516,13.784760475158691,25.207496643066406,13.870692253112793,25.169876098632812,12.94838809967041,24.888290405273438,11.611909866333008,24.578161239624023,22.753793716430664,24.035953521728516,18.56387710571289,23.5534725189209,22.398515701293945,23.13327980041504,22.692840576171875,18.44444465637207,19.869430541992188,16.595340728759766,22.608835220336914,15.533313751220703,23.13897705078125
114000000008,22.3605899810791,18.276273727416992,22.372114181518555,18.23080062866211,22.377506256103516,18.40958023071289,22.319717407226562,18.221378326416016,22.180370330810547,19.00425148010254,21.50167465209961,20.27094078063965,21.309123992919922,19.79133415222168,21.039546966552734,21.11028480529785,20.269521713256836,19.313243865966797,19.91720962524414,17.442733764648438,18.59906005859375,18.83290672302246
114000000009,23.586965560913086,18.969873428344727,23.57573699951172,18.76396942138672,23.556396484375,18.646814346313477,23.463481903076172,19.100618362426758,23.34351348876953,18.409320831298828,22.891862869262695,18.206674575805664,22.60684585571289,18.14853858947754,22.209333419799805,17.53704833984375,21.478017807006836,18.407615661621094,20.599468231201172,18.534378051757812,19.171600341796875,19.51384162902832
121000000000,22.39424705505371,19.3060359954834,22.40603256225586,19.487533569335938,22.401994705200195,19.877300262451172,22.358997344970703,19.891643524169922,22.17433738708496,20.012245178222656,21.456666946411133,19.805885314941406,19.83378028869629,21.048473358154297,17.333356857299805,17.717437744140625,18.54621696472168,20.06894874572754,18.779573440551758,20.352941513061523,17.412670135498047,21.219135284423828
121000000001,28.853641510009766,19.512332916259766,28.856653213500977,20.19953727722168,28.831748962402344,21.76470184326172,28.606582641601562,25.10317611694336,27.756946563720703,28.60516357421875,26.864423751831055,27.048677444458008,24.78368377685547,30.09874725341797,23.22733497619629,27.30678367614746,20.820802688598633,27.265077590942383,20.070478439331055,27.418188095092773,15.221101760864258,27.647655487060547
121000000002,22.7216739654541,14.616235733032227,22.72353744506836,14.936047554016113,22.725383758544922,21.447246551513672,22.665021896362305,25.01697540283203,22.509296417236328,25.433401107788086,21.88057518005371,25.340431213378906,20.90135383605957,25.020408630371094,20.540170669555664,23.94472312927246,20.476327896118164,23.540233612060547,20.714040756225586,23.34246253967285,18.166044235229492,23.275127410888672
121000000003,22.419588088989258,20.76723861694336,22.414127349853516,20.73383140563965,22.388572692871094,21.268800735473633,22.323936462402344,26.637130737304688,22.129926681518555,27.22736358642578,21.943849563598633,25.580612182617188,21.06452751159668,27.18724250793457,20.659292221069336,25.72074317932129,18.45147132873535,26.879613876342773,17.846433639526367,26.178503036499023,18.3947811126709,26.088035583496094
121000000004,22.703969955444336,15.132850646972656,22.705915451049805,15.131914138793945,22.64358901977539,15.86485481262207,22.41660499572754,15.969133377075195,21.87302017211914,18.382415771484375,21.801713943481445,20.982097625732422,20.827516555786133,23.468265533447266,19.625228881835938,14.444419860839844,18.935169219970703,21.110811233520508,18.252222061157227,19.794166564941406,17.475603103637695,13.367548942565918
121000000005,25.6697940826416,18.46079444885254,25.683818817138672,18.11383056640625,25.652727127075195,18.595603942871094,25.169193267822266,19.946422576904297,24.095111846923828,20.185136795043945,24.35849952697754,19.283018112182617,23.594018936157227,19.68306541442871,21.391843795776367,20.002933502197266,20.942060470581055,21.391538619995117,20.981481552124023,21.33616828918457,20.22374153137207,14.02892780303955
121000000006,26.060361862182617,14.166670799255371,26.05448341369629,14.294012069702148,26.044023513793945,14.332797050476074,25.95984649658203,14.8560791015625,25.403518676757812,16.178434371948242,24.330015182495117,16.3850040435791,23.1717586517334,18.682519912719727,22.220930099487305,19.950693130493164,22.19532012939453,18.830598831176758,22.331985473632812,13.947927474975586,21.361713409423828,14.204517364501953
121000000007,26.450666427612305,15.807962417602539,26.38690185546875,16.658567428588867,26.157920837402344,19.99751091003418,25.643049240112305,20.288330078125,25.280977249145508,20.67769432067871,24.60257339477539,20.76163101196289,23.6912841796875,21.964954376220703,21.103656768798828,22.157169342041016,20.36847686767578,23.099620819091797,19.468385696411133,24.95574951171875,21.15475082397461,18.63567543029785
121000000008,19.240848541259766,17.094566345214844,19.24022674560547,17.544694900512695,19.221975326538086,17.64260482788086,19.11211395263672,17.98452377319336,18.872373580932617,18.108766555786133,18.379989624023438,19.29125213623047,16.8088321685791,25.89370346069336,15.882277488708496,25.86914825439453,14.977057456970215,23.32863426208496,14.337454795837402,20.40806770324707,14.216428756713867,17.10567283630371
121000000009,27.07285499572754,12.562847137451172,27.004566192626953,14.02298641204834,26.82805061340332,15.479779243469238,26.49505615234375,15.840211868286133,25.651947021484375,19.353303909301758,23.712928771972656,25.172117233276367,22.162076950073242,24.08279800415039,21.40049171447754,22.110179901123047,20.537973403930664,23.070356369018555,21.494064331054688,25.24716567993164,22.31404685974121,21.529937744140625
122000000000,24.23807716369629,19.66985511779785,24.267770767211914,19.667509078979492,24.180471420288086,19.409093856811523,24.042591094970703,19.60500717163086,24.116945266723633,20.061094284057617,23.4232234954834,19.385009765625,20.628082275390625,27.42580223083496,16.294828414916992,28.954526901245117,16.51572608947754,25.910186767578125,15.409624099731445,27.050758361816406,14.527523040771484,25.26776885986328
122000000001,21.05257797241211,16.95342254638672,21.064315795898438,16.668100357055664,21.107872009277344,18.524524688720703,20.923776626586914,17.276439666748047,20.156408309936523,19.618122100830078,19.740680694580078,20.227283477783203,18.0233211517334,19.326818466186523,17.088396072387695,21.82010269165039,16.088912963867188,17.791086196899414,15.102287292480469,16.752010345458984,14.86778450012207,18.2287654876709
122000000002,25.150163650512695,12.597368240356445,25.149669647216797,12.595277786254883,25.144943237304688,12.478804588317871,24.99329948425293,12.733957290649414,24.474170684814453,10.7511568069458,23.870248794555664,12.53011703491211,21.875951766967773,16.215545654296875,19.120235443115234,16.085472106933594,18.86931037902832,13.868498802185059,17.298297882080078,12.27635383605957,16.131694793701172,13.677292823791504
122000000003,19.630748748779297,13.543778419494629,19.625629425048828,13.628825187683105,19.602745056152344,14.354568481445312,19.522872924804688,15.132906913757324,19.446455001831055,16.798995971679688,19.473588943481445,15.200942993164062,19.278810501098633,17.140235900878906,18.632349014282227,16.698734283447266,17.762287139892578,15.367332458496094,16.678407669067383,15.497562408447266,16.290874481201172,18.077077865600586
122000000004,28.085798263549805,15.345856666564941,28.082368850708008,15.204985618591309,28.047510147094727,15.302705764770508,27.98628807067871,15.353293418884277,27.9328670501709,15.36064338684082,27.83665657043457,14.966143608093262,27.36121940612793,16.267311096191406,24.144329071044922,18.95151710510254,21.26499366760254,18.4617919921875,23.99950408935547,19.785844802856445,21.994997024536133,20.872121810913086
122000000005,22.838531494140625,16.140239715576172,22.84131622314453,15.947508811950684,22.90810775756836,16.26838493347168,22.653493881225586,15.971465110778809,21.659698486328125,15.35925579071045,20.74186134338379,17.6710147857666,17.01572608947754,15.915985107421875,16.383136749267578,20.02403450012207,14.142447471618652,19.977840423583984,13.248977661132812,22.897491455078125,11.698111534118652,22.77431869506836
122000000006,23.905994415283203,18.432064056396484,23.914833068847656,18.427446365356445,23.90659523010254,19.20885467529297,23.82271957397461,18.582191467285156,23.50111961364746,19.726966857910156,23.059019088745117,18.846542358398438,22.366657257080078,21.318405151367188,19.32120704650879,27.678817749023438,19.892013549804688,26.029247283935547,19.20562171936035,29.320514678955078,18.820470809936523,29.345733642578125
122000000007,21.795257568359375,8.196226119995117,21.793668746948242,8.594522476196289,21.799867630004883,9.418033599853516,21.591135025024414,10.224405288696289,21.31973648071289,11.478372573852539,21.057449340820312,11.954792976379395,19.24835777282715,15.512662887573242,17.781166076660156,20.79017448425293,18.26767921447754,19.274755477905273,17.807418823242188,17.049318313598633,17.48531723022461,15.533486366271973
122000000008,24.316734313964844,14.070727348327637,24.317371368408203,14.344382286071777,24.30147933959961,13.934283256530762,24.297557830810547,14.045421600341797,24.32175636291504,14.1422119140625,24.08806800842285,14.415290832519531,22.746566772460938,18.14127540588379,19.482240676879883,23.967287063598633,17.28009796142578,11.345623016357422,19.939605712890625,14.827817916870117,19.429540634155273,16.409141540527344
122000000009,25.83309555053711,9.923065185546875,25.832517623901367,10.2474365234375,25.783023834228516,10.56180191040039,25.558128356933594,10.402770042419434,25.495817184448242,6.540009498596191,24.96816635131836,9.233711242675781,24.144500732421875,10.952542304992676,20.23297691345215,9.183549880981445,18.78957748413086,11.881451606750488,17.650590896606445,13.487269401550293,16.696029663085938,9.77318286895752
123000000000,22.489608764648438,18.099058151245117,22.479904174804688,18.1091365814209,22.313928604125977,18.859577178955078,21.824018478393555,18.947603225708008,20.40789031982422,16.925655364990234,19.271209716796875,18.02484703063965,17.392528533935547,21.246749877929688,16.805879592895508,21.05124282836914,15.348241806030273,19.758312225341797,14.528021812438965,21.274852752685547,13.705398559570312,16.773616790771484
123000000001,29.695606231689453,15.559412956237793,29.664979934692383,15.57164478302002,29.58076286315918,15.513284683227539,29.460281372070312,15.282333374023438,29.370271682739258,15.749110221862793,29.22467613220215,17.407629013061523,26.798717498779297,18.512588500976562,21.26650619506836,18.274837493896484,19.059316635131836,18.714452743530273,17.77882194519043,20.707393646240234,15.82678508758545,17.34520721435547
123000000002,27.69723892211914,11.518357276916504,27.69635009765625,11.468027114868164,27.633079528808594,9.650548934936523,27.496801376342773,10.250114440917969,25.825881958007812,13.119978904724121,26.27426528930664,13.633960723876953,25.959379196166992,18.80241584777832,22.33574104309082,12.951940536499023,21.056781768798828,10.441993713378906,18.428112030029297,19.378543853759766,14.439244270324707,17.802303314208984
123000000003,24.46877098083496,18.62720489501953,24.50821304321289,18.44771957397461,24.59429168701172,18.690868377685547,23.832246780395508,19.06000328063965,23.313827514648438,19.03616714477539,22.020456314086914,21.488168716430664,22.734121322631836,21.369585037231445,21.192707061767578,19.840044021606445,18.539216995239258,18.708709716796875,16.396024703979492,21.37021827697754,15.471549987792969,22.0380859375
123000000004,21.348417282104492,24.326641082763672,21.350452423095703,24.293664932250977,21.364723205566406,23.64276123046875,21.323898315429688,23.446577072143555,21.320053100585938,23.52187156677246,21.10610008239746,23.85256576538086,20.5188045501709,24.03087043762207,19.749359130859375,24.637907028198242,19.175601959228516,27.786354064941406,17.24535369873047,26.65882110595703,13.435243606567383,20.306196212768555
123000000005,23.380977630615234,13.084498405456543,23.375144958496094,12.916474342346191,23.342905044555664,12.732490539550781,23.22214698791504,12.84512710571289,22.96722984313965,14.028592109680176,22.713842391967773,14.754780769348145,21.770015716552734,16.2320556640625,20.23892593383789,17.820491790771484,18.75337791442871,21.375707626342773,18.124988555908203,22.20159149169922,17.211666107177734,22.016950607299805
123000000006,24.01024055480957,19.091949462890625,24.013294219970703,18.935142517089844,24.023345947265625,19.105470657348633,24.000518798828125,18.64392852783203,23.963552474975586,20.310016632080078,24.0201358795166,24.882526397705078,23.500181198120117,25.002944946289062,22.238418579101562,24.873628616333008,20.827857971191406,22.735210418701172,17.210325241088867,31.719070434570312,15.994438171386719,18.620336532592773
123000000007,24.372291564941406,17.299285888671875,24.3729248046875,17.382305145263672,24.371694564819336,17.545818328857422,24.281200408935547,17.38218879699707,24.207950592041016,17.22924041748047,24.082365036010742,18.020402908325195,22.934106826782227,16.23077964782715,21.150968551635742,18.57209587097168,20.56935691833496,20.05919647216797,19.357131958007812,19.525516510009766,17.351125717163086,19.4237117767334
123000000008,21.684999465942383,15.708303451538086,21.671630859375,15.459291458129883,21.644195556640625,15.948722839355469,21.495418548583984,16.029069900512695,21.527021408081055,16.646211624145508,21.2852840423584,15.538331985473633,20.94854736328125,15.85114574432373,20.717519760131836,15.797901153564453,18.374637603759766,16.02570343017578,18.90580177307129,13.664266586303711,18.264179229736328,15.12639331817627
123000000009,20.858753204345703,12.36199951171875,20.86602020263672,12.794169425964355,20.877033233642578,13.370119094848633,20.808244705200195,12.876544952392578,20.447412490844727,15.739351272583008,20.110668182373047,13.060837745666504,19.833845138549805,16.251798629760742,18.78339958190918,14.296822547912598,16.2789249420166,14.089116096496582,16.822654724121094,13.387112617492676,13.866377830505371,12.677070617675781
